,,,,Rk,Player,Nation,Position,Squad,Current age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,Matches
142,Pyry Mentu,fiFIN,"MF,FW",HJK,18-226,2006,10,8,664,7.4,1,2,3,1,0,0,0,0,0.14,0.27,0.41,0.14,0.41,Matches
143,Toivo Mero,fiFIN,MF,HJK,17-251,2007,4,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
144,Benji Michel,usUSA,"MF,FW",HJK,27-235,1997,9,5,480,5.3,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
145,Samuli Miettinen,fiFIN,DF,KuPS,20-364,2004,11,11,990,11.0,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
146,Tatu Miettunen,fiFIN,DF,Ilves,30-052,1995,7,4,408,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
147,Jaakko Moisio,fiFIN,DF,Ilves,20-154,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
148,Liam Möller,fiFIN,"MF,FW",HJK,20-176,2004,5,3,283,3.1,0,1,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches
149,Eetu Mömmö,fiFIN,"DF,MF",Haka,23-042,2002,9,8,743,8.3,0,2,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches
150,Oskari Multala,fiFIN,MF,Ilves,18-094,2007,1,0,3,0.0,0,1,1,0,0,0,0,0,0.00,30.00,30.00,0.00,30.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Kalle Multanen,fiFIN,FW,Haka,36-069,1989,10,0,109,1.2,2,0,2,2,0,0,0,0,1.65,0.00,1.65,1.65,1.65,Matches
152,Admiral Muskwe,zwZIM,"FW,MF",IFK Mariehamn,26-298,1998,4,0,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Jim Myrevik,fiFIN,"DF,MF",FF Jaro,29-146,1996,9,7,591,6.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Marokhy Ndione,seSWE,FW,AC Oulu,25-223,1999,6,3,303,3.4,2,1,3,2,0,0,2,0,0.59,0.30,0.89,0.59,0.89,Matches
155,Nicolas,brBRA,DF,Haka,27-031,1998,7,3,309,3.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
156,Miika Niemi,fiFIN,DF,VPS,31-103,1994,5,4,321,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
157,Bob Nii Armah,ghGHA,FW,KuPS,21-146,2004,2,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Thijmen Nijhuis,nlNED,GK,HJK,26-325,1998,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
159,Jussi Niska,fiFIN,DF,Inter Turku,22-304,2002,10,10,895,9.9,2,0,2,2,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
160,Jiri Nissinen,fiFIN,DF,IFK Mariehamn,28-016,1997,8,4,427,4.7,0,1,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches
161,Wille Nuñez,fiFIN,FW,IFK Mariehamn,18-159,2007,5,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Daniel O'Shaughnessy,fiFIN,DF,HJK,30-274,1994,4,2,238,2.6,0,1,1,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,Matches
163,Ayo Obileye,engENG,DF,SJK,30-286,1994,2,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Brian Oddei,itITA,FW,KTP,22-270,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
165,Michael Ogungbaro,ngNGA,"MF,DF",FF Jaro,28-340,1996,9,6,563,6.3,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
166,Juhani Ojala,fiFIN,DF,IF Gnistan,35-361,1989,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Matias Ojala,fiFIN,MF,AC Oulu,30-107,1995,4,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Emmanuel Okereke,ngNGA,DF,IFK Mariehamn,21-320,2003,9,8,753,8.4,2,0,2,2,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches
169,Gabriel Oksanen,fiFIN,DF,SJK,18-266,2006,5,4,377,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Jaakko Oksanen,fiFIN,MF,KuPS,24-220,2000,10,9,801,8.9,1,2,3,1,0,0,4,0,0.11,0.22,0.34,0.11,0.34,Matches
171,Abraham Okyere,ghGHA,MF,Haka,22-344,2002,9,9,759,8.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Oludare Olufunwa,engENG,DF,IF Gnistan,23-321,2001,3,2,154,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Jesse Öst,fiFIN,GK,HJK,34-238,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
174,Yassine El Ouatki,frFRA,MF,VPS,26-217,1998,10,10,825,9.2,1,3,4,1,0,0,2,0,0.11,0.33,0.44,0.11,0.44,Matches
175,Aleksi Paananen,fiFIN,MF,AC Oulu,32-141,1993,8,5,330,3.7,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Julius Paananen,fiFIN,"MF,FW",AC Oulu,18-201,2006,10,8,716,8.0,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches
177,Kasper Paananen,fiFIN,MF,SJK,22-091,2003,12,11,955,10.6,5,1,6,5,0,0,1,0,0.47,0.09,0.57,0.47,0.57,Matches
178,Matias Paavola,fiFIN,"DF,MF",KTP,24-350,2000,8,5,541,6.0,1,0,1,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches
179,Prosper Padera,zwZIM,MF,SJK,18-249,2006,5,1,126,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
180,Djair Parfitt-Williams,bmBER,"MF,FW",Haka,28-257,1996,6,2,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Emmanuel Patut,fiFIN,MF,IFK Mariehamn,21-361,2003,11,10,810,9.0,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
182,Roope Paunio,fiFIN,GK,SJK,22-183,2002,11,11,990,11.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Petteri Pennanen,fiFIN,MF,KuPS,34-269,1990,12,9,812,9.0,3,0,3,3,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
184,Oliver Pettersson,fiFIN,DF,IF Gnistan,22-033,2003,3,2,217,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Kelvin Pires,cvCPV,DF,SJK,25-010,2000,4,4,317,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Mikko Pitkänen,fiFIN,DF,AC Oulu,28-164,1997,7,5,452,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Robin Polley,ghGHA,"DF,MF",FF Jaro,26-169,1998,8,7,636,7.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Anton Popovitch,fiFIN,MF,Ilves,28-339,1996,10,10,818,9.1,1,2,3,1,0,0,0,0,0.11,0.22,0.33,0.11,0.33,Matches
189,Teemu Pukki,fiFIN,FW,HJK,35-078,1990,11,11,891,9.9,5,4,9,4,1,2,1,0,0.51,0.40,0.91,0.40,0.81,Matches
190,Valentin Purosalo,fiFIN,DF,Haka,19-278,2005,8,5,512,5.7,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
191,Abdoul Rachid Gnanou,bfBFA,DF,IF Gnistan,20-211,2004,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
192,Antti-Ville Räisänen,fiFIN,MF,VPS,27-072,1998,9,9,770,8.6,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
193,Jukka Raitala,fiFIN,DF,IF Gnistan,36-273,1988,6,6,523,5.8,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
194,Matias Rale,fiFIN,DF,Ilves,24-103,2001,11,11,990,11.0,3,0,3,3,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches
195,Alex Ramsay,fiFIN,DF,FF Jaro,25-260,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
196,Jayden Reid,engENG,FW,IFK Mariehamn,24-054,2001,3,1,89,1.0,1,0,1,1,0,0,0,0,1.01,0.00,1.01,1.01,1.01,Matches
197,Tyler Reid,engENG,DF,VPS,27-286,1997,6,5,443,4.9,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
198,Joni Remesaho,fiFIN,MF,FF Jaro,31-335,1993,5,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Justin Rennicks,usUSA,"FW,MF",AC Oulu,26-087,1999,9,7,608,6.8,1,1,2,1,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches
200,Paulo Ricardo,brBRA,DF,KuPS,30-337,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Hemmo Riihimäki,fiFIN,GK,SJK,22-012,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
202,Matias Riikonen,fiFIN,GK,IFK Mariehamn,23-111,2002,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Alexander Ring,fiFIN,"MF,DF",HJK,34-067,1991,11,11,956,10.6,5,4,9,5,0,0,2,0,0.47,0.38,0.85,0.47,0.85,Matches
204,Roope Riski,fiFIN,FW,Ilves,33-303,1991,11,4,469,5.2,3,1,4,2,1,1,1,0,0.58,0.19,0.77,0.38,0.58,Matches
205,Matias Ritari,fiFIN,MF,HJK,19-335,2005,3,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Elias Romero,veVEN,MF,Haka,28-338,1996,4,4,347,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Vilmer Rönnberg,seSWE,DF,VPS,23-079,2002,6,5,495,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Aapo Ruohio,fiFIN,FW,KTP,16-345,2008,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Otto Ruoppi,fiFIN,"FW,MF",KuPS,19-135,2006,12,10,924,10.3,4,2,6,4,0,0,0,0,0.39,0.19,0.58,0.39,0.58,Matches
210,Agon Sadiku,fiFIN,FW,KuPS,22-097,2003,10,8,598,6.6,2,1,3,2,0,0,3,0,0.30,0.15,0.45,0.30,0.45,Matches
211,Oskari Sallinen,fiFIN,MF,Haka,23-358,2001,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Otto Salmensuu,fiFIN,MF,AC Oulu,21-126,2004,5,1,133,1.5,0,1,1,0,0,0,0,0,0.00,0.68,0.68,0.00,0.68,Matches
213,Miguel Santos,ptPOR,GK,FF Jaro,30-237,1994,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Momodou Sarr,fiFIN,FW,Inter Turku,25-076,2000,9,5,469,5.2,3,0,3,3,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches
215,Saku Savolainen,fiFIN,"DF,MF",KuPS,28-306,1996,12,10,927,10.3,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
216,Niklas Schulz,deGER,GK,AC Oulu,19-248,2005,3,2,205,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
217,Assan Seck,snSEN,"MF,FW",KTP,21-153,2004,8,2,242,2.7,1,0,1,1,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches
218,Arlind Sejdiu,xkKVX,"MF,FW",Haka,23-308,2001,6,5,448,5.0,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
219,Riku Selander,fiFIN,MF,Haka,30-205,1994,8,5,467,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
220,Santeri Silander,fiFIN,"DF,MF",AC Oulu,21-056,2004,10,10,841,9.3,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches
221,Chianyindi Silas,ngNGA,MF,AC Oulu,21-307,2003,5,1,115,1.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
222,Dylan Silva,,GK,IFK Mariehamn,26-125,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Kaius Simojoki,fiFIN,"DF,MF",HJK,19-086,2006,11,9,834,9.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Sami Sipola,fiFIN,DF,Inter Turku,23-172,2001,4,1,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Luka Smyth,auAUS,FW,VPS,21-110,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Marius Söderbäck,fiFIN,MF,Ilves,21-129,2004,11,9,888,9.9,3,2,5,3,0,0,0,0,0.30,0.20,0.51,0.30,0.51,Matches
227,Guillermo Sotelo,arARG,DF,FF Jaro,34-165,1991,4,1,144,1.6,0,1,1,0,0,0,1,0,0.00,0.62,0.62,0.00,0.62,Matches
228,Maksim Stjopin,fiFIN,"FW,MF",Ilves,22-068,2003,10,8,689,7.7,0,2,2,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26,Matches
229,Bart Straalman,nlNED,DF,Inter Turku,28-297,1996,8,4,440,4.9,1,1,2,1,0,0,1,0,0.20,0.20,0.41,0.20,0.41,Matches
230,Jeremiah Streng,fiFIN,FW,SJK,23-219,2001,11,5,572,6.4,3,0,3,3,0,0,1,0,0.47,0.00,0.47,0.47,0.47,Matches
231,Mikko Sumusalo,fiFIN,DF,KTP,35-095,1990,10,9,742,8.2,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches
232,Luc Tabi Manga,cmCMR,DF,KTP,30-210,1994,10,10,900,10.0,1,0,1,0,1,1,1,0,0.10,0.00,0.10,0.00,0.00,Matches
233,Nathaniel Tahmbi,ngNGA,DF,SJK,21-330,2003,3,1,121,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Atomu Tanaka,jpJPN,"MF,FW",KTP,37-254,1987,10,10,797,8.9,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
235,Eemil Tanninen,fiFIN,MF,KuPS,18-072,2007,2,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Aleksi Tarvonen,fiFIN,"FW,MF",KTP,30-331,1994,9,8,595,6.6,2,0,2,2,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches
237,Muhamed Tehe Olawale,ciCIV,"FW,MF",IFK Mariehamn,26-115,1999,9,8,704,7.8,3,0,3,3,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches
238,Olatoundji Tessilimi,bjBEN,FW,SJK,20-225,2004,6,1,112,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
239,Onni Tiihonen,fiFIN,MF,AC Oulu,25-009,2000,9,5,491,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Otto Tiitinen,fiFIN,MF,Ilves,17-051,2008,4,2,190,2.1,1,0,1,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches
241,Rasmus Tikkanen,fiFIN,"MF,DF",KuPS,18-036,2007,3,2,206,2.3,1,0,1,1,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches
242,Ville Tikkanen,fiFIN,DF,HJK,25-311,1999,11,11,921,10.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Joona Toivio,fiFIN,DF,KTP,37-097,1988,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Eemil Toivonen,fiFIN,DF,IFK Mariehamn,18-185,2006,10,8,753,8.4,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches
245,Mohamed Touré,gnGUI,"FW,MF",KuPS,19-224,2005,9,6,547,6.1,2,1,3,2,0,0,1,0,0.33,0.16,0.49,0.33,0.49,Matches
246,Steve Traoré,bjBEN,FW,Haka,27-117,1998,1,0,2,0.0,0,1,1,0,0,0,0,0,0.00,45.00,45.00,0.00,45.00,Matches
247,Arttu Tulehmo,fiFIN,MF,KTP,18-044,2007,4,2,181,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Jasse Tuominen,fiFIN,FW,Inter Turku,29-215,1995,10,8,617,6.9,2,0,2,1,1,1,2,0,0.29,0.00,0.29,0.15,0.15,Matches
249,Vincent Ulundu,fiFIN,FW,Ilves,20-082,2005,3,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
250,Joonas Vahtera,fiFIN,"FW,MF",VPS,29-160,1996,7,5,396,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Rasmus Väisänen,fiFIN,FW,Ilves,19-021,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Sauli Väisänen,fiFIN,DF,Ilves,31-010,1994,11,11,990,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Oskari Väistö,fiFIN,DF,SJK,19-273,2005,11,8,730,8.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
254,Filip Valenčič,siSVN,MF,FF Jaro,33-159,1992,9,8,587,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Alenis Vargas,hnHON,"FW,MF",SJK,21-193,2003,9,8,531,5.9,1,2,3,1,0,0,0,0,0.17,0.34,0.51,0.17,0.51,Matches
256,Elmer Vauhkonen,fiFIN,MF,IF Gnistan,19-163,2006,6,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
257,Tim Väyrynen,fiFIN,FW,IF Gnistan,32-077,1993,9,8,726,8.1,0,3,3,0,0,1,1,0,0.00,0.37,0.37,0.00,0.37,Matches
258,Väinö Vehkonen,fiFIN,DF,Inter Turku,23-327,2001,1,0,11,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Joona Veteli,fiFIN,"MF,FW",Ilves,30-055,1995,11,11,905,10.1,2,2,4,2,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches
260,Adam Vidjeskog,fiFIN,MF,FF Jaro,26-343,1998,9,3,331,3.7,0,2,2,0,0,0,0,0,0.00,0.54,0.54,0.00,0.54,Matches
261,Johannes Viitala,fiFIN,GK,IFK Mariehamn,18-309,2006,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Rudi Vikström,fiFIN,FW,FF Jaro,17-332,2007,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
263,Otso Virtanen,fiFIN,GK,Ilves,31-073,1994,9,9,723,8.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
264,Jerry Voutilainen,fiFIN,MF,KuPS,30-078,1995,10,5,416,4.6,0,1,1,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches
265,Ville Vuorinen,fiFIN,DF,HJK,20-114,2005,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
266,Kalle Wallius,fiFIN,MF,Ilves,22-164,2003,6,5,307,3.4,0,2,2,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches
267,Luca Weckström,fiFIN,"MF,FW",KTP,21-348,2003,6,5,395,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Armaan Wilson,caCAN,MF,KTP,23-017,2002,9,9,782,8.7,2,0,2,1,1,1,1,0,0.23,0.00,0.23,0.12,0.12,Matches
269,Johannes Yli-Kokko,fiFIN,"MF,FW",Inter Turku,23-295,2001,7,7,530,5.9,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
270,Miska Ylitolva,fiFIN,"DF,MF",HJK,21-023,2004,9,9,776,8.6,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches
271,Maksym Zhuk,uaUKR,GK,KTP,21-301,2003,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
