Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
552,Gabriel Strefezza,brBRA,"FW,MF",Como,27,1997,37,32,"2,619",29.1,6,4,10,6,0,0,5,0,3.7,3.7,3.9,7.6,80,106,190,0.21,0.14,0.34,0.21,0.34,0.13,0.13,0.26,0.13,0.26,Matches
553,Ibrahim Sulemana,ghGHA,MF,Atalanta,21,2003,9,3,283,3.1,2,0,2,2,0,0,1,0,0.6,0.6,0,0.6,2,12,2,0.64,0,0.64,0.64,0.64,0.18,0.01,0.19,0.18,0.19,Matches
554,Tomáš Suslov,skSVK,"MF,FW",Hellas Verona,22,2002,31,27,"2,080",23.1,0,1,1,0,0,0,7,1,1.6,1.6,1.9,3.5,39,82,77,0,0.04,0.04,0,0.04,0.07,0.08,0.15,0.07,0.15,Matches
555,Zion Suzuki,jpJPN,GK,Parma,21,2002,37,37,"3,314",36.8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
556,Marin Šverko,hrCRO,DF,Venezia,26,1998,16,12,"1,117",12.4,1,0,1,1,0,0,3,0,0.3,0.3,0.3,0.7,8,38,1,0.08,0,0.08,0.08,0.08,0.03,0.03,0.05,0.03,0.05,Matches
557,Mile Svilar,rsSRB,GK,Roma,24,1999,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
558,Michael Svoboda,atAUT,DF,Venezia,25,1998,16,15,"1,314",14.6,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.8,13,43,5,0.07,0,0.07,0.07,0.07,0.01,0.04,0.06,0.01,0.06,Matches
559,Adrien Tameze,cmCMR,"MF,DF",Torino,30,1994,20,9,649,7.2,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.2,16,23,21,0,0,0,0,0,0.05,0.12,0.17,0.05,0.17,Matches
560,Mehdi Taremi,irIRN,FW,Inter,32,1992,26,7,816,9.1,1,2,3,0,1,1,1,0,3.5,2.7,1.6,4.2,10,25,47,0.11,0.22,0.33,0,0.22,0.38,0.17,0.56,0.3,0.47,Matches
561,Nuno Tavares,ptPOR,DF,Lazio,24,2000,23,22,"1,686",18.7,0,8,8,0,0,0,4,1,1.1,1.1,4.8,5.9,98,111,100,0,0.43,0.43,0,0.43,0.06,0.26,0.32,0.06,0.32,Matches
562,Loum Tchaouna,frFRA,"FW,MF",Lazio,20,2003,24,6,660,7.3,1,0,1,1,0,0,4,1,2.5,2.5,0.6,3.1,22,20,66,0.14,0,0.14,0.14,0.14,0.34,0.08,0.42,0.34,0.42,Matches
563,Jackson Tchatchoua,cmCMR,"DF,MF",Hellas Verona,22,2001,36,36,"3,167",35.2,2,3,5,2,0,0,7,1,1.6,1.6,2.8,4.5,88,72,163,0.06,0.09,0.14,0.06,0.14,0.05,0.08,0.13,0.05,0.13,Matches
564,Casper Tengstedt,dkDEN,FW,Hellas Verona,24,2000,25,20,"1,517",16.9,6,1,7,5,1,1,2,0,5.3,4.5,0.9,5.4,29,29,85,0.36,0.06,0.42,0.3,0.36,0.31,0.05,0.37,0.27,0.32,Matches
565,Filippo Terracciano,itITA,"DF,MF",Milan,21,2003,13,6,539,6,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,5,14,9,0,0,0,0,0,0.03,0.02,0.04,0.03,0.04,Matches
566,Pietro Terracciano,itITA,GK,Fiorentina,34,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
567,Florian Thauvin,frFRA,"FW,MF",Udinese,31,1993,25,24,"1,956",21.7,8,3,11,7,1,3,0,0,8.1,5.7,3.8,9.5,92,90,148,0.37,0.14,0.51,0.32,0.46,0.37,0.18,0.55,0.26,0.44,Matches
568,Malick Thiaw,deGER,DF,Milan,22,2001,22,19,"1,806",20.1,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,12,89,1,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches
569,Morten Thorsby,noNOR,"MF,FW",Genoa,28,1996,30,22,"1,898",21.1,0,1,1,0,0,0,6,0,2.8,2.8,2.1,4.9,24,58,76,0,0.05,0.05,0,0.05,0.13,0.1,0.23,0.13,0.23,Matches
570,Khéphren Thuram,frFRA,MF,Juventus,23,2001,35,26,"2,326",25.8,4,5,9,4,0,0,5,0,3.5,3.5,3.6,7.1,74,123,52,0.15,0.19,0.35,0.15,0.35,0.13,0.14,0.28,0.13,0.28,Matches
571,Marcus Thuram,frFRA,FW,Inter,26,1997,32,27,"2,290",25.4,14,4,18,14,0,0,1,0,9.9,9.9,4.4,14.3,62,53,170,0.55,0.16,0.71,0.55,0.71,0.39,0.17,0.56,0.39,0.56,Matches
572,Cheikh Tidiane Niasse,snSEN,MF,Hellas Verona,24,2000,11,8,755,8.4,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,5,25,15,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,Matches
573,Rafael Tolói,itITA,DF,Atalanta,33,1990,11,2,468,5.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,26,5,0,0,0,0,0,0.01,0.04,0.05,0.01,0.05,Matches
574,Fikayo Tomori,engENG,DF,Milan,26,1997,22,19,"1,593",17.7,0,1,1,0,0,0,4,1,0.1,0.1,0.7,0.8,8,63,3,0,0.06,0.06,0,0.06,0,0.04,0.05,0,0.05,Matches
575,Luka Topalović,siSVN,MF,Inter,18,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
576,Lorenzo Tosto,itITA,DF,Empoli,18,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
577,Souleymane Touré,frFRA,DF,Udinese,21,2003,12,11,733,8.1,1,0,1,1,0,0,2,2,0.4,0.4,0,0.4,6,26,3,0.12,0,0.12,0.12,0.12,0.05,0.01,0.05,0.05,0.05,Matches
578,Stefano Turati,itITA,GK,Monza,22,2001,30,30,"2,676",29.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
579,Kacper Urbanski,plPOL,MF,Bologna,19,2004,7,1,247,2.7,1,0,1,1,0,0,2,0,0.3,0.3,0.5,0.8,5,15,19,0.36,0,0.36,0.36,0.36,0.12,0.17,0.29,0.12,0.29,Matches
580,Kacper Urbanski,plPOL,MF,Monza,19,2004,8,6,500,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,10,41,14,0,0,0,0,0,0.03,0.03,0.05,0.03,0.05,Matches
581,Lautaro Valenti,arARG,DF,Parma,25,1999,20,18,"1,556",17.3,1,0,1,1,0,0,6,1,0.2,0.2,0.2,0.4,3,28,3,0.06,0,0.06,0.06,0.06,0.01,0.01,0.02,0.01,0.02,Matches
582,Nicolás Valentini,arARG,DF,Hellas Verona,23,2001,14,13,"1,129",12.5,0,0,0,0,0,0,5,1,0.3,0.3,0.8,1.2,4,42,1,0,0,0,0,0,0.03,0.07,0.09,0.03,0.09,Matches
583,Emanuele Valeri,itITA,DF,Parma,25,1998,35,34,"2,873",31.9,2,6,8,1,1,1,1,0,1.8,1,4.7,5.8,79,93,109,0.06,0.19,0.25,0.03,0.22,0.06,0.15,0.21,0.03,0.18,Matches
584,Álex Valle,esESP,DF,Como,20,2004,15,12,"1,030",11.4,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1,19,44,30,0,0,0,0,0,0.03,0.06,0.08,0.03,0.08,Matches
585,Mattia Valoti,itITA,MF,Monza,30,1993,5,0,40,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
586,Ignace Van Der Brempt,beBEL,DF,Como,22,2002,20,14,"1,257",14,0,1,1,0,0,0,3,0,0.5,0.5,0.5,0.9,19,42,34,0,0.07,0.07,0,0.07,0.03,0.03,0.07,0.03,0.07,Matches
587,Devis Vásquez,coCOL,GK,Empoli,26,1998,32,32,"2,880",32,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
588,Johan Vásquez,mxMEX,DF,Genoa,25,1998,36,34,"3,041",33.8,3,0,3,3,0,0,9,0,2.4,2.4,0.3,2.7,37,96,12,0.09,0,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches
589,Matías Vecino,uyURU,MF,Lazio,32,1991,20,7,877,9.7,2,3,5,2,0,0,7,0,2.3,2.3,2.4,4.6,4,29,14,0.21,0.31,0.51,0.21,0.51,0.23,0.24,0.47,0.23,0.47,Matches
590,Danilo Veiga,ptPOR,DF,Lecce,21,2002,13,2,374,4.2,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.9,10,10,13,0,0,0,0,0,0.15,0.06,0.21,0.15,0.21,Matches
591,Renato Veiga,ptPOR,DF,Juventus,21,2003,13,12,"1,093",12.1,0,1,1,0,0,0,2,0,1,1,0.1,1.1,9,40,0,0,0.08,0.08,0,0.08,0.08,0,0.09,0.08,0.09,Matches
592,Lorenzo Venturino,itITA,"FW,MF",Genoa,18,2006,6,1,167,1.9,2,0,2,2,0,0,0,0,0.7,0.7,0.2,0.9,5,7,10,1.08,0,1.08,1.08,1.08,0.39,0.1,0.49,0.39,0.49,Matches
593,Simone Verdi,itITA,"MF,FW",Como,32,1992,9,0,115,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,3,5,13,0,0,0,0,0,0.09,0.39,0.47,0.09,0.47,Matches
594,Samuele Vignato,itITA,MF,Monza,20,2004,17,3,470,5.2,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,5,17,30,0,0,0,0,0,0.06,0.01,0.06,0.06,0.06,Matches
595,Nicolas Viola,itITA,"FW,MF",Cagliari,34,1989,27,18,"1,267",14.1,3,1,4,3,0,0,2,0,2.2,2.2,1.9,4.1,21,46,70,0.21,0.07,0.28,0.21,0.28,0.16,0.14,0.29,0.16,0.29,Matches
596,Mattia Viti,itITA,DF,Empoli,22,2002,30,30,"2,572",28.6,1,0,1,1,0,0,3,0,0.8,0.8,0.2,1,17,86,10,0.03,0,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.03,Matches
597,Vitinha,ptPOR,"FW,MF",Genoa,24,2000,25,16,"1,328",14.8,2,3,5,2,0,0,2,0,1.6,1.6,3.3,5,38,19,71,0.14,0.2,0.34,0.14,0.34,0.11,0.23,0.34,0.11,0.34,Matches
598,Dušan Vlahović,rsSRB,FW,Juventus,24,2000,29,21,"1,784",19.8,10,4,14,6,4,4,3,0,12.3,9.2,1.3,10.5,27,22,117,0.5,0.2,0.71,0.3,0.5,0.62,0.07,0.69,0.46,0.53,Matches
599,Vanja Vlahović,rsSRB,"FW,MF",Atalanta,20,2004,3,0,60,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,0,5,0,0,0,0,0,0.23,0.15,0.38,0.23,0.38,Matches
600,Nikola Vlašić,hrCRO,"MF,FW",Torino,26,1997,30,23,"2,117",23.5,5,4,9,3,2,2,0,0,3.4,1.8,2.4,4.2,53,94,110,0.21,0.17,0.38,0.13,0.3,0.14,0.1,0.25,0.08,0.18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
601,Alessandro Vogliacco,itITA,DF,Genoa,25,1998,12,8,715,7.9,2,0,2,2,0,0,3,0,1.3,1.3,0,1.4,9,26,2,0.25,0,0.25,0.25,0.25,0.17,0,0.17,0.17,0.17,Matches
602,Alessandro Vogliacco,itITA,DF,Parma,25,1998,10,10,772,8.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,21,0,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches
603,Mërgim Vojvoda,xkKVX,DF,Torino,29,1995,17,12,"1,105",12.3,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.8,18,64,34,0,0,0,0,0,0.03,0.03,0.07,0.03,0.07,Matches
604,Mërgim Vojvoda,xkKVX,DF,Como,29,1995,11,8,717,8,1,2,3,1,0,0,2,0,0.2,0.2,2,2.3,16,43,40,0.13,0.25,0.38,0.13,0.38,0.03,0.25,0.28,0.03,0.28,Matches
605,Stefan de Vrij,nlNED,DF,Inter,32,1992,26,18,"1,726",19.2,3,0,3,3,0,0,2,0,1.1,1.1,0,1.1,11,76,5,0.16,0,0.16,0.16,0.16,0.06,0,0.06,0.06,0.06,Matches
606,Kyle Walker,engENG,DF,Milan,34,1990,11,7,659,7.3,0,0,0,0,0,0,1,0,0,0,0.9,1,11,32,19,0,0,0,0,0,0.01,0.13,0.13,0.01,0.13,Matches
607,Sebastian Walukiewicz,plPOL,DF,Torino,24,2000,29,20,"1,661",18.5,0,0,0,0,0,0,6,0,0.4,0.4,0.3,0.7,25,80,31,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
608,Sebastian Walukiewicz,plPOL,DF,Empoli,24,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,8,3,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
609,Timothy Weah,usUSA,"DF,FW",Juventus,24,2000,30,18,"1,638",18.2,5,2,7,5,0,0,4,0,3.4,3.4,1.6,5.1,45,56,120,0.27,0.11,0.38,0.27,0.38,0.19,0.09,0.28,0.19,0.28,Matches
610,Mateusz Wieteska,plPOL,DF,Cagliari,27,1997,5,1,184,2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,1,5,0,0,0,0,0,0,0.1,0.07,0.18,0.1,0.18,Matches
611,John Yeboah,ecECU,"FW,MF",Venezia,24,2000,33,11,"1,226",13.6,1,1,2,1,0,0,6,0,3,3,1.9,4.9,50,42,88,0.07,0.07,0.15,0.07,0.15,0.22,0.14,0.36,0.22,0.36,Matches
612,Kenan Yıldız,trTUR,"FW,MF",Juventus,19,2005,35,28,"2,402",26.7,7,4,11,7,0,0,2,1,4.3,4.3,5,9.3,115,121,223,0.26,0.15,0.41,0.26,0.41,0.16,0.19,0.35,0.16,0.35,Matches
613,Mattia Zaccagni,itITA,FW,Lazio,29,1995,34,33,"2,686",29.8,8,6,14,6,2,2,10,0,6.4,4.9,4.6,9.5,91,114,264,0.27,0.2,0.47,0.2,0.4,0.22,0.15,0.37,0.16,0.32,Matches
614,Nicola Zalewski,plPOL,"DF,FW",Roma,22,2002,12,4,533,5.9,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.1,31,17,54,0,0,0,0,0,0.05,0.13,0.18,0.05,0.18,Matches
615,Nicola Zalewski,plPOL,"DF,MF",Inter,22,2002,11,4,435,4.8,1,1,2,1,0,0,4,0,0.2,0.2,1.7,1.9,29,18,47,0.21,0.21,0.41,0.21,0.41,0.05,0.35,0.39,0.05,0.39,Matches
616,Andre-Frank Zambo Anguissa,cmCMR,MF,Napoli,28,1995,35,32,"2,852",31.7,6,4,10,6,0,0,5,0,4.4,4.4,2.4,6.8,24,144,119,0.19,0.13,0.32,0.19,0.32,0.14,0.08,0.22,0.14,0.22,Matches
617,Francesco Zampano,itITA,DF,Venezia,30,1993,24,17,"1,639",18.2,1,2,3,1,0,0,5,0,1,1,0.8,1.8,42,41,85,0.05,0.11,0.16,0.05,0.16,0.05,0.04,0.1,0.05,0.1,Matches
618,Nicolò Zaniolo,itITA,FW,Fiorentina,25,1999,9,4,343,3.8,0,0,0,0,0,0,2,1,0.7,0.6,0.2,0.9,8,5,20,0,0,0,0,0,0.16,0.06,0.22,0.15,0.21,Matches
619,Nicolò Zaniolo,itITA,"FW,MF",Atalanta,25,1999,14,0,356,4,2,2,4,2,0,0,4,0,0.9,0.9,0.5,1.5,7,13,33,0.51,0.51,1.01,0.51,1.01,0.24,0.14,0.37,0.24,0.37,Matches
620,Alessandro Zanoli,itITA,"FW,DF",Genoa,23,2000,31,19,"1,711",19,1,0,1,1,0,0,3,0,0.4,0.4,1.6,2,65,27,90,0.05,0,0.05,0.05,0.05,0.02,0.08,0.11,0.02,0.11,Matches
621,Duván Zapata,coCOL,FW,Torino,33,1991,7,7,587,6.5,3,0,3,3,0,0,1,0,3.4,3.4,0.5,3.9,6,7,36,0.46,0,0.46,0.46,0.46,0.52,0.08,0.59,0.52,0.59,Matches
622,Gabriele Zappa,itITA,DF,Cagliari,24,1999,37,35,"3,060",34,2,0,2,2,0,0,4,0,0.9,0.9,3.6,4.5,57,146,82,0.06,0,0.06,0.06,0.06,0.03,0.11,0.13,0.03,0.13,Matches
623,Davide Zappacosta,itITA,DF,Atalanta,32,1992,30,26,"2,067",23,4,2,6,4,0,0,3,0,2.2,2.2,2.1,4.3,67,107,139,0.17,0.09,0.26,0.17,0.26,0.1,0.09,0.19,0.1,0.19,Matches
624,Oier Zarraga,esESP,MF,Udinese,25,1999,22,9,896,10,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,7,28,23,0.1,0,0.1,0.1,0.1,0.04,0.04,0.08,0.04,0.08,Matches
625,Jordan Zemura,zwZIM,DF,Udinese,24,1999,23,13,"1,415",15.7,1,2,3,1,0,0,2,0,1,1,1,2,25,42,76,0.06,0.13,0.19,0.06,0.19,0.07,0.06,0.13,0.07,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
626,Alessio Zerbin,itITA,DF,Venezia,25,1999,18,17,"1,518",16.9,1,1,2,1,0,0,4,0,1.9,1.9,2.1,3.9,53,54,70,0.06,0.06,0.12,0.06,0.12,0.11,0.12,0.23,0.11,0.23,Matches
627,Alessio Zerbin,itITA,"FW,DF",Napoli,25,1999,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
628,Kevin Zeroli,itITA,MF,Monza,19,2005,8,4,395,4.4,0,1,1,0,0,0,0,0,0.8,0.8,0.5,1.2,2,5,8,0,0.23,0.23,0,0.23,0.17,0.11,0.28,0.17,0.28,Matches
629,Kevin Zeroli,itITA,MF,Milan,19,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,Matches
630,Piotr Zieliński,plPOL,MF,Inter,30,1994,26,8,980,10.9,2,2,4,0,2,2,0,0,2.6,1.1,0.9,2,26,65,24,0.18,0.18,0.37,0,0.18,0.24,0.08,0.32,0.1,0.18,Matches
631,Nadir Zortea,itITA,"DF,MF",Cagliari,25,1999,35,33,"2,713",30.1,6,2,8,6,0,0,2,0,3.1,3.1,2.4,5.5,69,63,144,0.2,0.07,0.27,0.2,0.27,0.1,0.08,0.18,0.1,0.18,Matches
632,Szymon Żurkowski,plPOL,MF,Empoli,26,1997,5,0,106,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,1,3,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
633,Milan Đurić,baBIH,FW,Monza,34,1990,18,13,"1,270",14.1,4,1,5,4,0,0,3,0,2.9,2.9,1.1,4,2,21,30,0.28,0.07,0.35,0.28,0.35,0.21,0.08,0.28,0.21,0.28,Matches
634,Milan Đurić,baBIH,FW,Parma,34,1990,9,3,268,3,1,0,1,1,0,0,1,0,0.3,0.3,0,0.3,0,7,6,0.34,0,0.34,0.34,0.34,0.08,0,0.08,0.08,0.08,Matches
