Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
253,Tobe Leysen,beBEL,GK,OH Leuven,22,2002,29,29,"2,610",29,0,0,0,0,0,0,3,0,0,0,0.2,0.2,0,1,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
254,Jonas Lietaert,beBEL,DF,Cercle Brugge,20,2004,2,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,Matches
255,Kilian Lokembo,beBEL,DF,Standard Liège,22,2002,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
256,Ridwane M'Barki,beBEL,"DF,MF",Dender,30,1994,7,0,148,1.6,0,0,0,0,0,0,1,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,Matches
257,Ali Maamar,maMAR,"DF,MF",Anderlecht,19,2005,6,5,425,4.7,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,11,13,21,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
258,Kevin Mac Allister,arARG,DF,Union SG,26,1997,26,23,"2,030",22.6,2,0,2,2,0,0,9,1,1.3,1.3,0.5,1.8,10,118,15,0.09,0,0.09,0.09,0.09,0.06,0.02,0.08,0.06,0.08,Matches
259,Koki Machida,jpJPN,DF,Union SG,26,1997,25,22,"1,886",21,0,0,0,0,0,0,3,1,0.6,0.6,0.5,1.1,18,124,20,0,0,0,0,0,0.03,0.03,0.05,0.03,0.05,Matches
260,Nicolas Madsen,dkDEN,MF,Westerlo,24,2000,4,4,356,4,1,1,2,0,1,1,0,0,1,0.2,0.6,0.8,5,25,17,0.25,0.25,0.51,0,0.25,0.25,0.16,0.41,0.05,0.21,Matches
261,Mathieu Maertens,beBEL,"FW,MF",OH Leuven,29,1995,12,11,774,8.6,1,1,2,1,0,0,1,0,1.4,1.4,0.9,2.3,6,19,41,0.12,0.12,0.23,0.12,0.23,0.17,0.1,0.27,0.17,0.27,Matches
262,Gary Magnée,beBEL,"DF,MF",Cercle Brugge,24,1999,25,22,"1,726",19.2,0,3,3,0,0,0,0,1,0.9,0.9,3.3,4.2,40,77,75,0,0.16,0.16,0,0.16,0.04,0.17,0.22,0.04,0.22,Matches
263,Mark Mampasi,uaUKR,DF,Kortrijk,21,2003,14,12,"1,038",11.5,1,0,1,1,0,0,4,1,0.8,0.8,0,0.9,6,41,1,0.09,0,0.09,0.09,0.09,0.07,0,0.08,0.07,0.08,Matches
264,José Marsà,esESP,DF,Mechelen,22,2002,29,28,"2,269",25.2,0,0,0,0,0,0,4,0,0.4,0.4,1.1,1.6,38,110,51,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,Matches
265,Ar'jany Martha,nlNED,"MF,FW",Beerschot,20,2003,16,6,585,6.5,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,5,21,31,0,0.15,0.15,0,0.15,0.03,0.02,0.05,0.03,0.05,Matches
266,Kéres Masangu,beBEL,DF,Dender,24,2000,3,0,6,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
267,Davor Matijas,hrCRO,GK,Beerschot,24,1999,10,9,852,9.5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
268,Hervé Matthys,beBEL,DF,Beerschot,28,1996,11,11,907,10.1,1,1,2,0,1,1,1,0,0.9,0.1,0.3,0.4,3,18,3,0.1,0.1,0.2,0,0.1,0.09,0.03,0.13,0.01,0.04,Matches
269,Noam Mayoka-Tika,beBEL,MF,Charleroi,20,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
270,Youssef Maziz,frFRA,"MF,FW",OH Leuven,26,1998,30,17,"1,423",15.8,3,1,4,3,0,0,4,0,3.4,3.4,2,5.4,46,78,70,0.19,0.06,0.25,0.19,0.25,0.22,0.13,0.34,0.22,0.34,Matches
271,Jay-David Mbalanda,frFRA,FW,Sint-Truiden,17,2007,3,0,19,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0.23,0,0.23,0.23,0.23,Matches
272,Noah Mbamba,beBEL,MF,Dender,19,2005,6,2,199,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,5,5,9,0,0,0,0,0,0.12,0.27,0.39,0.12,0.39,Matches
273,Loïc Mbe Soh,frFRA,DF,Beerschot,23,2001,22,22,"1,980",22,1,0,1,1,0,0,1,0,1,0.8,0.5,1.3,8,68,8,0.05,0,0.05,0.05,0.05,0.05,0.02,0.07,0.04,0.06,Matches
274,Isaac Mbenza,beBEL,FW,Charleroi,28,1996,28,9,925,10.3,3,1,4,3,0,0,1,0,1.6,1.6,3.5,5,33,28,108,0.29,0.1,0.39,0.29,0.39,0.15,0.34,0.49,0.15,0.49,Matches
275,Mark McKenzie,usUSA,FW,Genk,25,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Dire Mebude,sctSCO,FW,Westerlo,20,2004,17,7,680,7.6,2,1,3,2,0,0,1,0,2.7,2.7,1.6,4.3,21,26,57,0.26,0.13,0.4,0.26,0.4,0.35,0.22,0.57,0.35,0.57,Matches
277,Brandon Mechele,beBEL,DF,Club Brugge,31,1993,30,30,"2,700",30,3,1,4,3,0,0,2,0,1.3,1.3,1.3,2.6,23,158,6,0.1,0.03,0.13,0.1,0.13,0.04,0.04,0.09,0.04,0.09,Matches
278,Nayel Mehssatou,clCHI,"MF,DF",Kortrijk,22,2002,29,25,"2,266",25.2,0,2,2,0,0,0,3,0,1,1,3.3,4.3,34,133,55,0,0.08,0.08,0,0.08,0.04,0.13,0.17,0.04,0.17,Matches
279,Bjorn Meijer,nlNED,DF,Club Brugge,21,2003,5,3,235,2.6,0,2,2,0,0,0,0,0,1,1,1.7,2.7,10,13,37,0,0.77,0.77,0,0.77,0.38,0.65,1.03,0.38,1.03,Matches
280,Hamza Mendyl,maMAR,DF,OH Leuven,26,1997,12,6,581,6.5,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,21,20,31,0,0.15,0.15,0,0.15,0.02,0.06,0.08,0.02,0.08,Matches
281,Billal Messaoudi,dzALG,FW,Kortrijk,26,1997,15,6,625,6.9,0,0,0,0,0,0,4,0,2.2,2.2,0.1,2.3,9,11,50,0,0,0,0,0,0.32,0.01,0.33,0.32,0.33,Matches
282,Senna Miangue,beBEL,DF,Cercle Brugge,27,1997,16,7,802,8.9,0,0,0,0,0,0,5,0,0.5,0.5,0.1,0.6,3,49,2,0,0,0,0,0,0.06,0.01,0.07,0.06,0.07,Matches
283,Simion Michez,beBEL,"DF,MF",Beerschot,22,2002,6,6,483,5.4,2,1,3,2,0,0,2,0,0.7,0.7,0.3,1,12,9,29,0.37,0.19,0.56,0.37,0.56,0.13,0.06,0.19,0.13,0.19,Matches
284,Simon Mignolet,beBEL,GK,Club Brugge,36,1988,30,30,"2,669",29.7,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
285,Jovan Mijatović,rsSRB,"FW,MF",OH Leuven,19,2005,5,1,132,1.5,1,0,1,1,0,0,1,0,0.5,0.5,0,0.6,1,3,6,0.68,0,0.68,0.68,0.68,0.35,0.03,0.38,0.35,0.38,Matches
286,Alan Minda,ecECU,"FW,MF",Cercle Brugge,21,2003,26,14,"1,303",14.5,1,1,2,1,0,0,1,0,2.7,2.7,2.3,5,49,31,112,0.07,0.07,0.14,0.07,0.14,0.19,0.16,0.34,0.19,0.34,Matches
287,David Mindombe,beBEL,DF,Sint-Truiden,23,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
288,Stefan Mitrović,rsSRB,"FW,MF",OH Leuven,21,2002,20,15,"1,260",14,2,1,3,2,0,0,1,0,2.7,2.7,1.1,3.8,47,40,100,0.14,0.07,0.21,0.14,0.21,0.19,0.08,0.27,0.19,0.27,Matches
289,Stefan Mitrović,rsSRB,DF,Gent,34,1990,17,13,"1,252",13.9,0,0,0,0,0,0,4,0,0.2,0.2,0,0.2,9,56,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
290,Anthony Moris,luLUX,GK,Union SG,34,1990,30,30,"2,700",30,0,0,0,0,0,0,2,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
291,Kerim Mrabti,seSWE,"MF,FW",Mechelen,30,1994,27,25,"2,010",22.3,2,2,4,1,1,2,6,0,2.9,1.3,2.9,4.3,18,96,78,0.09,0.09,0.18,0.04,0.13,0.13,0.13,0.26,0.06,0.19,Matches
292,Suphanat Mueanta,thTHA,"FW,MF",OH Leuven,21,2002,2,1,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches
293,Visar Musliu,mkMKD,DF,Sint-Truiden,29,1994,3,2,189,2.1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
294,Moussa N'Diaye,snSEN,DF,Anderlecht,22,2002,22,20,"1,611",17.9,0,0,0,0,0,0,6,1,0.3,0.3,0.4,0.7,47,127,56,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
295,Konan N'dri,ciCIV,"FW,MF",OH Leuven,23,2000,24,17,"1,587",17.6,3,2,5,3,0,0,2,0,2.5,2.5,3.2,5.8,86,40,145,0.17,0.11,0.28,0.17,0.28,0.14,0.18,0.33,0.14,0.33,Matches
296,Flávio Nazinho,ptPOR,DF,Cercle Brugge,21,2003,22,11,"1,172",13,1,4,5,1,0,0,6,0,0.7,0.7,4,4.7,28,72,58,0.08,0.31,0.38,0.08,0.38,0.05,0.31,0.36,0.05,0.36,Matches
297,James Ndjeungoue,cmCMR,DF,Kortrijk,21,2003,4,2,222,2.5,0,0,0,0,0,0,0,1,0.1,0.1,0,0.1,1,10,1,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,Matches
298,Roman Neustädter,ruRUS,DF,Westerlo,36,1988,17,16,"1,441",16,1,0,1,1,0,0,2,0,0.8,0.8,0,0.8,4,50,0,0.06,0,0.06,0.06,0.06,0.05,0,0.05,0.05,0.05,Matches
299,Steve Ngoura,frFRA,FW,Cercle Brugge,19,2005,2,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,1,1,4,0,0,0,0,0,0.52,0.19,0.72,0.52,0.72,Matches
300,Julien Ngoy,beBEL,FW,Mechelen,26,1997,8,1,119,1.3,0,0,0,0,0,0,1,0,0.7,0.7,0.5,1.2,5,2,9,0,0,0,0,0,0.49,0.38,0.87,0.49,0.87,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
301,Nathan Ngoy,beBEL,DF,Standard Liège,21,2003,6,4,359,4,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,8,21,2,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
302,Adam Nhaili,beBEL,"FW,MF",Sint-Truiden,18,2005,8,1,204,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,6,7,11,0,0.44,0.44,0,0.44,0.03,0.13,0.16,0.03,0.16,Matches
303,Ousseynou Niang,snSEN,"DF,FW",Union SG,22,2001,18,12,"1,060",11.8,2,0,2,2,0,0,5,0,1,1,0.7,1.7,38,42,91,0.17,0,0.17,0.17,0.17,0.08,0.06,0.15,0.08,0.15,Matches
304,Casper Nielsen,dkDEN,MF,Club Brugge,30,1994,14,5,504,5.6,0,1,1,0,0,0,0,0,0.6,0.6,0.9,1.6,10,32,46,0,0.18,0.18,0,0.18,0.11,0.17,0.28,0.11,0.28,Matches
305,Gustaf Nilsson,seSWE,FW,Club Brugge,27,1997,22,18,"1,551",17.2,9,5,14,7,2,2,2,0,11.7,10.1,2.3,12.4,18,24,104,0.52,0.29,0.81,0.41,0.7,0.68,0.13,0.81,0.59,0.72,Matches
306,Ken Nkuba,beBEL,"DF,MF",Genk,22,2002,16,5,463,5.1,0,1,1,0,0,0,3,0,0.9,0.9,0.6,1.5,16,17,34,0,0.19,0.19,0,0.19,0.17,0.12,0.29,0.17,0.29,Matches
307,Petter Nosa Dahl,noNOR,"MF,FW",Mechelen,21,2003,19,3,458,5.1,1,1,2,1,0,0,1,0,1.5,1.5,1,2.5,24,18,67,0.2,0.2,0.39,0.2,0.39,0.3,0.2,0.5,0.3,0.5,Matches
308,Lucas Noubi,beBEL,DF,Standard Liège,19,2005,2,1,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,Matches
309,Bruny Nsimba,beBEL,FW,Dender,24,2000,29,21,"1,933",21.5,6,2,8,4,2,2,6,1,6.9,5.3,2.1,7.4,45,57,152,0.28,0.09,0.37,0.19,0.28,0.32,0.1,0.42,0.25,0.35,Matches
310,Erick Nunes,brBRA,"MF,DF",Cercle Brugge,20,2004,27,22,"1,540",17.1,0,2,2,0,0,0,3,0,1.7,1.7,1.7,3.4,30,54,89,0,0.12,0.12,0,0.12,0.1,0.1,0.2,0.1,0.2,Matches
311,Antonio Nusa,noNOR,"FW,MF",Club Brugge,19,2005,3,2,162,1.8,0,1,1,0,0,0,0,0,0.2,0.2,1.1,1.3,11,6,24,0,0.56,0.56,0,0.56,0.14,0.6,0.73,0.14,0.73,Matches
312,Mardochee Nzita,beBEL,DF,Charleroi,24,2000,14,5,561,6.2,0,0,0,0,0,0,2,0,0.2,0.2,0.8,1,21,32,38,0,0,0,0,0,0.03,0.13,0.16,0.03,0.16,Matches
313,Aiden O'Neill,auAUS,MF,Standard Liège,26,1998,25,24,"2,165",24.1,0,1,1,0,0,0,7,1,0.8,0.8,1.1,2,13,85,11,0,0.04,0.04,0,0.04,0.03,0.05,0.08,0.03,0.08,Matches
314,Denis Odoi,ghGHA,"MF,DF",Antwerp,36,1988,18,16,"1,438",16,1,2,3,1,0,0,9,1,1.1,1.1,1.1,2.1,22,75,40,0.06,0.13,0.19,0.06,0.19,0.07,0.07,0.13,0.07,0.13,Matches
315,Ryoya Ogawa,jpJPN,"DF,MF",Sint-Truiden,27,1996,29,28,"2,449",27.2,2,4,6,2,0,0,3,0,1.6,1.6,3.6,5.2,46,98,146,0.07,0.15,0.22,0.07,0.22,0.06,0.13,0.19,0.06,0.19,Matches
316,Ayumu Ohata,jpJPN,DF,OH Leuven,23,2001,2,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,2,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches
317,Kazeem Olaigbe,beBEL,"MF,FW",Cercle Brugge,21,2003,19,10,902,10,3,0,3,2,1,1,1,0,3.3,2.5,1.6,4.1,54,20,91,0.3,0,0.3,0.2,0.2,0.33,0.16,0.49,0.25,0.41,Matches
318,Aimé Omgba,nlNED,"MF,FW",Gent,21,2002,3,0,54,0.6,1,0,1,1,0,0,0,0,0.6,0.6,0,0.6,3,5,5,1.67,0,1.67,1.67,1.67,0.93,0.03,0.97,0.93,0.97,Matches
319,Takuma Ominami,jpJPN,DF,OH Leuven,26,1997,19,14,"1,330",14.8,0,0,0,0,0,0,2,0,0.6,0.6,0,0.6,5,28,3,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
320,Jacob Ondrejka,seSWE,FW,Antwerp,21,2002,22,17,"1,509",16.8,7,4,11,7,0,1,2,0,3.9,3,3.9,6.9,42,64,142,0.42,0.24,0.66,0.42,0.66,0.25,0.25,0.49,0.19,0.43,Matches
321,Raphael Onyedika,ngNGA,MF,Club Brugge,23,2001,25,21,"1,683",18.7,1,1,2,1,0,0,1,1,1.1,1.1,1,2.1,7,87,23,0.05,0.05,0.11,0.05,0.11,0.06,0.05,0.11,0.06,0.11,Matches
322,Davis Opoku,beBEL,"FW,DF",OH Leuven,16,2007,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Matches
323,Ragnar Oratmangoen,idIDN,MF,Dender,26,1998,20,11,"1,012",11.2,1,0,1,1,0,0,1,0,1.3,1.3,0.8,2.1,20,50,63,0.09,0,0.09,0.09,0.09,0.11,0.07,0.18,0.11,0.18,Matches
324,Joel Ordóñez,ecECU,DF,Club Brugge,20,2004,23,20,"1,729",19.2,1,0,1,1,0,0,4,0,1.4,1.4,0.4,1.8,13,97,1,0.05,0,0.05,0.05,0.05,0.07,0.02,0.09,0.07,0.09,Matches
325,Emir Ortakaya,trTUR,DF,Westerlo,20,2004,3,1,153,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
326,Manuel Osifo,beBEL,DF,OH Leuven,21,2003,14,8,720,8,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.6,19,28,12,0,0.12,0.12,0,0.12,0.02,0.06,0.08,0.02,0.08,Matches
327,Zakaria El Ouahdi,maMAR,DF,Genk,22,2001,27,26,"2,308",25.6,3,1,4,3,0,0,5,0,3.3,3.3,3.2,6.4,47,116,135,0.12,0.04,0.16,0.12,0.16,0.13,0.12,0.25,0.13,0.25,Matches
328,Aziz Ouattara,ciCIV,MF,Mechelen,23,2001,26,19,"1,561",17.3,0,0,0,0,0,0,7,0,0.8,0.8,0.9,1.7,12,54,8,0,0,0,0,0,0.05,0.05,0.1,0.05,0.1,Matches
329,Kader Ouattara,bfBFA,"MF,FW",Cercle Brugge,19,2005,8,2,283,3.1,2,0,2,2,0,0,1,0,2,2,0.2,2.2,5,1,33,0.64,0,0.64,0.64,0.64,0.63,0.07,0.7,0.63,0.7,Matches
330,Aiham Ousou,sySYR,DF,Charleroi,24,2000,26,22,"2,020",22.4,0,0,0,0,0,0,3,0,0.9,0.9,0.1,1,14,62,5,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
331,Luca Oyen,beBEL,FW,Genk,21,2003,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
332,Louis Patris,beBEL,DF,Anderlecht,23,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
333,Louis Patris,beBEL,"DF,MF",Sint-Truiden,23,2001,23,18,"1,679",18.7,0,5,5,0,0,0,7,0,1.9,1.9,3.5,5.4,33,73,111,0,0.27,0.27,0,0.27,0.1,0.19,0.29,0.1,0.29,Matches
334,Mike Penders,beBEL,GK,Genk,19,2005,11,11,989,11,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
335,Lucas Perrin,frFRA,DF,Cercle Brugge,25,1998,6,5,494,5.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,6,28,15,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,Matches
336,Jérémy Pétris,frFRA,"DF,FW",Charleroi,26,1998,27,26,"2,290",25.4,0,2,2,0,0,0,6,0,0.7,0.7,2.6,3.3,86,92,157,0,0.08,0.08,0,0.08,0.03,0.1,0.13,0.03,0.13,Matches
337,Patrick Pflücke,deGER,"DF,MF",Mechelen,27,1996,23,18,"1,472",16.4,4,4,8,3,1,1,1,0,4.6,3.9,3.4,7.2,41,66,129,0.24,0.24,0.49,0.18,0.43,0.28,0.21,0.49,0.24,0.44,Matches
338,Arthur Piedfort,beBEL,MF,Westerlo,19,2005,20,18,"1,390",15.4,0,1,1,0,0,0,3,0,0.9,0.9,1.3,2.2,22,43,48,0,0.06,0.06,0,0.06,0.06,0.08,0.14,0.06,0.14,Matches
339,Lucas Pirard,beBEL,GK,Kortrijk,29,1995,7,5,543,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
340,Brian Plat,nlNED,DF,Beerschot,24,2000,26,25,"2,091",23.2,0,0,0,0,0,0,5,1,0.4,0.4,0.5,0.8,21,57,45,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
341,Ewoud Pletinckx,beBEL,DF,OH Leuven,23,2000,11,9,831,9.2,1,1,2,1,0,0,1,0,0.3,0.3,0.3,0.6,0,12,2,0.11,0.11,0.22,0.11,0.22,0.04,0.03,0.07,0.04,0.07,Matches
342,Boris Popović,rsSRB,DF,Cercle Brugge,24,2000,2,2,158,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,11,1,0,0,0,0,0,0.09,0.06,0.15,0.09,0.15,Matches
343,Dennis Praet,beBEL,MF,Antwerp,30,1994,16,9,830,9.2,0,1,1,0,0,0,0,0,0.7,0.7,0.7,1.4,11,46,41,0,0.11,0.11,0,0.11,0.08,0.08,0.15,0.08,0.15,Matches
344,Maxence Prevot,frFRA,GK,OH Leuven,27,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
345,Isaac Price,nirNIR,MF,Standard Liège,20,2003,22,19,"1,768",19.6,0,0,0,0,0,0,3,0,3.9,3.9,3.1,7,35,87,90,0,0,0,0,0,0.2,0.16,0.36,0.2,0.36,Matches
346,Cameron Puertas,chSUI,MF,Union SG,25,1998,3,2,201,2.2,1,0,1,1,0,0,1,0,1.2,1.2,0.5,1.7,9,16,20,0.45,0,0.45,0.45,0.45,0.52,0.23,0.75,0.52,0.75,Matches
347,Joedrick Pupe,beBEL,DF,Dender,27,1997,25,24,"2,172",24.1,0,5,5,0,0,0,8,0,0.9,0.9,1.8,2.7,20,163,66,0,0.21,0.21,0,0.21,0.04,0.07,0.11,0.04,0.11,Matches
348,Toon Raemaekers,beBEL,DF,Mechelen,23,2000,28,25,"2,229",24.8,0,0,0,0,0,0,3,0,0.8,0.8,0.8,1.7,13,100,11,0,0,0,0,0,0.03,0.03,0.07,0.03,0.07,Matches
349,Benito Raman,beBEL,FW,Mechelen,29,1994,24,13,"1,139",12.7,13,0,13,13,0,0,3,0,10.1,10.1,1.3,11.4,20,24,78,1.03,0,1.03,1.03,1.03,0.8,0.1,0.9,0.8,0.9,Matches
350,Mathias Rasmussen,noNOR,MF,Union SG,26,1997,18,11,914,10.2,1,3,4,1,0,0,1,0,0.4,0.4,1.4,1.8,6,45,24,0.1,0.3,0.39,0.1,0.39,0.04,0.14,0.18,0.04,0.18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
351,Christiaan Ravych,beBEL,DF,Cercle Brugge,22,2002,28,28,"2,396",26.6,1,0,1,1,0,0,2,1,1.2,1.2,0.2,1.3,14,94,13,0.04,0,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches
352,Daishawn Redan,nlNED,FW,Beerschot,23,2001,6,5,442,4.9,3,0,3,3,0,1,1,0,3.2,2.4,0.3,2.7,5,4,24,0.61,0,0.61,0.61,0.61,0.65,0.07,0.72,0.49,0.56,Matches
353,Semm Renders,beBEL,DF,Antwerp,16,2007,13,6,556,6.2,0,1,1,0,0,0,1,0,0,0,0.2,0.2,8,15,30,0,0.16,0.16,0,0.16,0,0.04,0.04,0,0.04,Matches
354,Tom Reyners,beBEL,"MF,FW",Beerschot,24,2000,21,11,956,10.6,1,0,1,1,0,0,3,0,1.1,1.1,1.9,3,17,36,63,0.09,0,0.09,0.09,0.09,0.1,0.18,0.28,0.1,0.28,Matches
355,Bryan Reynolds,usUSA,DF,Westerlo,23,2001,27,27,"2,365",26.3,1,3,4,1,0,0,8,0,1,1,3.1,4.1,78,188,168,0.04,0.11,0.15,0.04,0.15,0.04,0.12,0.16,0.04,0.16,Matches
356,Federico Ricca,uyURU,DF,OH Leuven,29,1994,23,22,"1,907",21.2,1,0,1,1,0,0,8,1,1.3,1.3,0.6,1.9,13,85,5,0.05,0,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,Matches
357,Jaïro Riedewald,nlNED,"DF,MF",Antwerp,27,1996,15,9,819,9.1,0,0,0,0,0,0,1,1,0.8,0.8,0,0.8,8,41,9,0,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
358,Mats Rits,beBEL,MF,Anderlecht,31,1993,25,24,"2,037",22.6,1,2,3,1,0,0,2,0,1.3,1.3,2,3.3,12,101,36,0.04,0.09,0.13,0.04,0.13,0.06,0.09,0.15,0.06,0.15,Matches
359,Nathan Rôdes,beBEL,MF,Dender,26,1997,30,30,"2,638",29.3,3,1,4,3,0,0,2,0,2.9,2.9,1.9,4.8,22,96,35,0.1,0.03,0.14,0.1,0.14,0.1,0.06,0.16,0.1,0.16,Matches
360,Kevin Rodríguez,ecECU,FW,Union SG,24,2000,20,5,628,7,1,0,1,1,0,1,0,0,2.5,1.7,0.3,2,19,9,72,0.14,0,0.14,0.14,0.14,0.35,0.04,0.4,0.24,0.28,Matches
361,Davy Roef,beBEL,GK,Gent,30,1994,26,26,"2,340",26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
362,Žan Rogelj,siSVN,"DF,FW",Charleroi,24,1999,16,9,828,9.2,0,0,0,0,0,0,1,0,0.4,0.4,1,1.4,30,30,63,0,0,0,0,0,0.04,0.11,0.15,0.04,0.15,Matches
363,Zaid Romero,arARG,DF,Club Brugge,24,1999,10,6,594,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0,0.3,5,41,7,0,0,0,0,0,0.03,0,0.04,0.03,0.04,Matches
364,Tuur Rommens,beBEL,DF,Westerlo,21,2003,28,27,"2,388",26.5,0,2,2,0,0,0,8,0,2.1,2.1,1.6,3.7,80,191,116,0,0.08,0.08,0,0.08,0.08,0.06,0.14,0.08,0.14,Matches
365,Gilles Ruyssen,beBEL,DF,Dender,30,1994,28,28,"2,477",27.5,0,0,0,0,0,0,5,0,0.3,0.3,0.4,0.7,7,86,1,0,0,0,0,0,0.01,0.01,0.03,0.01,0.03,Matches
