Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
113,Brendan Chardonnet,frFRA,DF,Brest,29,1994,27,27,"2,416",26.8,1,0,1,1,0,0,6,0,0.8,0.8,1.2,2,7,51,5,0.04,0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches
114,Jhoanner Chávez,ecECU,"DF,MF",Lens,22,2002,10,7,596,6.6,1,0,1,1,0,0,1,0,0.3,0.3,0.7,1,14,9,36,0.15,0,0.15,0.15,0.15,0.04,0.11,0.15,0.04,0.15,Matches
115,Théo Chennahi,frFRA,DF,Montpellier,19,2005,4,2,181,2,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,1,0,3,0,0,0,0,0,0.08,0.01,0.09,0.08,0.09,Matches
116,Sidiki Cherif,frFRA,FW,Angers,17,2006,7,3,324,3.6,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,8,3,16,0,0,0,0,0,0.2,0.05,0.25,0.2,0.25,Matches
117,Rayan Cherki,frFRA,"FW,MF",Lyon,20,2003,30,22,"2,041",22.7,8,11,19,8,0,0,3,0,5,5,11.1,16.1,106,206,184,0.35,0.49,0.84,0.35,0.84,0.22,0.49,0.71,0.22,0.71,Matches
118,Lucas Chevalier,frFRA,GK,Lille,22,2001,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,1,0,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
119,Pedro Chirivella,esESP,MF,Nantes,27,1997,30,28,"2,348",26.1,0,2,2,0,0,0,6,0,0.5,0.5,1.8,2.2,16,170,25,0,0.08,0.08,0,0.08,0.02,0.07,0.09,0.02,0.09,Matches
120,Joris Chotard,frFRA,MF,Montpellier,22,2001,26,23,"1,892",21,1,0,1,1,0,0,5,0,1.3,1.3,0.5,1.7,20,80,35,0.05,0,0.05,0.05,0.05,0.06,0.02,0.09,0.06,0.09,Matches
121,Djaoui Cissé,frFRA,MF,Rennes,20,2004,14,14,"1,121",12.5,1,0,1,1,0,0,4,0,0.4,0.4,0.2,0.7,16,84,14,0.08,0,0.08,0.08,0.08,0.03,0.02,0.05,0.03,0.05,Matches
122,Yoann Cissé,frFRA,MF,Auxerre,19,2004,2,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
123,Jonathan Clauss,frFRA,"DF,MF",Nice,31,1992,28,27,"2,303",25.6,3,8,11,3,0,0,7,0,2.2,2.2,7.7,9.9,53,105,160,0.12,0.31,0.43,0.12,0.43,0.09,0.3,0.39,0.09,0.39,Matches
124,Marcus Coco,frFRA,DF,Nantes,28,1996,20,10,951,10.6,0,1,1,0,0,0,3,2,0.1,0.1,1.2,1.3,12,34,40,0,0.09,0.09,0,0.09,0.01,0.12,0.12,0.01,0.12,Matches
125,Alois Confais,frFRA,MF,Le Havre,27,1996,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Francis Coquelin,frFRA,MF,Nantes,33,1991,6,3,224,2.5,1,1,2,1,0,0,1,0,1,1,1.1,2.1,3,8,2,0.4,0.4,0.8,0.4,0.8,0.42,0.44,0.86,0.42,0.86,Matches
127,Derek Cornelius,caCAN,DF,Marseille,26,1997,21,17,"1,420",15.8,0,0,0,0,0,0,9,2,0.9,0.9,0.1,1,10,68,11,0,0,0,0,0,0.06,0.01,0.06,0.06,0.06,Matches
128,Pierre Cornud,frFRA,DF,Saint-Étienne,27,1996,11,7,576,6.4,0,0,0,0,0,0,2,0,0,0,0.3,0.3,11,19,17,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
129,David Costa,ptPOR,"MF,FW",Lens,23,2001,11,3,352,3.9,0,0,0,0,0,0,0,1,1.2,1.2,0.4,1.6,14,24,20,0,0,0,0,0,0.31,0.1,0.41,0.31,0.41,Matches
130,Logan Costa,cvCPV,DF,Toulouse,23,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,4,1,0,0,0,0,0,0,0.5,0.5,0,0.5,Matches
131,Grégoire Coudert,frFRA,GK,Brest,25,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
132,Lasso Coulibaly,ciCIV,"FW,MF",Auxerre,21,2002,3,0,45,0.5,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.3,0,0,4,2,0,2,2,2,0.56,0.13,0.69,0.56,0.69,Matches
133,Mamadou Coulibaly,frFRA,MF,Monaco,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,1,0,0,0,0,0,0.85,0,0.85,0.85,0.85,Matches
134,Soumaïla Coulibaly,frFRA,DF,Brest,20,2003,7,5,438,4.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,16,0,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,Matches
135,Tanguy Coulibaly,frFRA,"FW,MF",Montpellier,23,2001,25,17,"1,485",16.5,3,0,3,3,0,0,4,2,3.5,3.5,1.3,4.8,48,20,97,0.18,0,0.18,0.18,0.18,0.22,0.08,0.31,0.22,0.31,Matches
136,Marius Courcoul,frFRA,"MF,DF",Angers,17,2007,8,3,309,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,5,7,7,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches
137,Nicolas Cozza,frFRA,"DF,MF",Nantes,25,1999,27,23,"2,051",22.8,1,0,1,1,0,0,3,1,1.4,1.4,1.4,2.8,25,64,56,0.04,0,0.04,0.04,0.04,0.06,0.06,0.12,0.06,0.12,Matches
138,Charlie Cresswell,engENG,DF,Toulouse,21,2002,31,29,"2,592",28.8,3,1,4,3,0,0,5,0,3.3,3.3,1.7,5,8,69,13,0.1,0.03,0.14,0.1,0.14,0.11,0.06,0.17,0.11,0.17,Matches
139,Kévin Danois,frFRA,MF,Auxerre,20,2004,22,16,"1,460",16.2,0,0,0,0,0,0,1,0,1.5,1.5,2.2,3.7,19,95,50,0,0,0,0,0,0.09,0.13,0.23,0.09,0.23,Matches
140,Kevin Danso,atAUT,DF,Lens,25,1998,12,12,"1,080",12,0,0,0,0,0,0,3,0,0.5,0.5,1,1.5,9,52,1,0,0,0,0,0,0.04,0.09,0.13,0.04,0.13,Matches
141,Dante,brBRA,DF,Nice,40,1983,25,21,"1,964",21.8,0,0,0,0,0,0,5,1,0.5,0.5,0.2,0.6,18,96,8,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches
142,Pape Daouda Diongue,snSEN,"MF,FW",Strasbourg,,,9,1,78,0.9,1,0,1,1,0,0,0,0,1,1,0.2,1.2,2,2,3,1.15,0,1.15,1.15,1.15,1.18,0.23,1.41,1.18,1.41,Matches
143,Mohamed Daramy,dkDEN,FW,Reims,22,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3,0,2,0,0,0,0,0,0.2,0.32,0.51,0.2,0.51,Matches
144,Jonathan David,caCAN,FW,Lille,24,2000,32,28,"2,554",28.4,16,5,21,10,6,7,4,0,16.2,10.7,4.4,15.1,40,65,184,0.56,0.18,0.74,0.35,0.53,0.57,0.16,0.73,0.38,0.53,Matches
145,Zuriko Davitashvili,geGEO,"FW,MF",Saint-Étienne,23,2001,33,32,"2,778",30.9,9,8,17,7,2,2,3,0,8.1,6.6,4.7,11.3,95,73,224,0.29,0.26,0.55,0.23,0.49,0.27,0.16,0.43,0.22,0.38,Matches
146,Théo De Percin,mqMTQ,GK,Auxerre,23,2001,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
147,Thibault De Smet,beBEL,DF,Reims,26,1998,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,9,2,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
148,Amar Dedić,baBIH,DF,Marseille,21,2002,10,2,314,3.5,0,1,1,0,0,0,1,0,0.9,0.9,0.9,1.8,21,16,46,0,0.29,0.29,0,0.29,0.26,0.25,0.51,0.26,0.51,Matches
149,Romain Del Castillo,frFRA,FW,Brest,28,1996,26,14,"1,259",14,6,4,10,3,3,4,0,0,4.7,1.5,3.4,4.9,29,61,106,0.43,0.29,0.71,0.21,0.5,0.33,0.24,0.58,0.11,0.35,Matches
150,Thomas Delaine,frFRA,DF,Strasbourg,32,1992,2,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Andy Delort,dzALG,FW,Montpellier,32,1991,9,8,607,6.7,0,0,0,0,0,0,1,0,1.3,1.3,0.9,2.2,4,6,20,0,0,0,0,0,0.23,0.15,0.38,0.23,0.38,Matches
152,Ousmane Dembélé,frFRA,FW,Paris S-G,27,1997,29,20,"1,730",19.2,21,6,27,20,1,1,1,0,16.6,15.8,8.2,24,127,137,252,1.09,0.31,1.4,1.04,1.35,0.86,0.43,1.29,0.82,1.25,Matches
153,Rémy Descamps,frFRA,GK,Lyon,28,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
154,Arthur Desmas,frFRA,GK,Le Havre,30,1994,18,18,"1,620",18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
155,Mamadou Diakhon,frFRA,"FW,MF",Reims,18,2005,28,5,858,9.5,2,1,3,2,0,0,2,0,1,1,1.1,2.2,61,17,77,0.21,0.1,0.31,0.21,0.31,0.11,0.12,0.23,0.11,0.23,Matches
156,Bafodé Diakité,frFRA,DF,Lille,23,2001,31,31,"2,766",30.7,4,1,5,4,0,0,8,1,2.3,2.3,0.2,2.5,15,90,3,0.13,0.03,0.16,0.13,0.16,0.08,0.01,0.08,0.08,0.08,Matches
157,Oumar Diakité,ciCIV,FW,Reims,20,2003,26,20,"1,628",18.1,4,1,5,4,0,1,6,0,5.5,4.7,1.1,5.8,24,44,93,0.22,0.06,0.28,0.22,0.28,0.3,0.06,0.36,0.26,0.32,Matches
158,Habib Diarra,snSEN,"MF,FW",Strasbourg,20,2004,30,27,"2,352",26.1,4,5,9,2,2,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.15,0.19,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,Matches
159,Krépin Diatta,snSEN,"DF,FW",Monaco,25,1999,19,3,508,5.6,0,0,0,0,0,0,3,0,0.2,0.2,0.8,1,17,21,41,0,0,0,0,0,0.03,0.14,0.17,0.03,0.17,Matches
160,Kandet Diawara,gnGUI,FW,Le Havre,24,2000,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
161,Mahamadou Diawara,frFRA,MF,Le Havre,19,2005,15,6,582,6.5,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.8,9,16,6,0,0.15,0.15,0,0.15,0.06,0.06,0.12,0.06,0.12,Matches
162,Mahamadou Diawara,frFRA,MF,Lyon,19,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Matches
163,Bamba Dieng,snSEN,FW,Angers,24,2000,18,5,532,5.9,3,0,3,2,1,1,1,0,3.1,2.3,0,2.4,6,7,35,0.51,0,0.51,0.34,0.34,0.53,0.01,0.53,0.39,0.4,Matches
164,Kembo Diliwidi,frFRA,DF,Lens,18,2006,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
165,Sinaly Diomande,ciCIV,DF,Auxerre,23,2001,23,22,"1,945",21.6,3,2,5,3,0,0,6,0,1.1,1.1,0.6,1.7,8,72,8,0.14,0.09,0.23,0.14,0.23,0.05,0.03,0.08,0.05,0.08,Matches
166,Lois Diony,frFRA,FW,Angers,31,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
167,Sérigné Diop,snSEN,FW,Brest,19,2005,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
168,Sofiane Diop,frFRA,"MF,FW",Nice,24,2000,28,8,"1,064",11.8,6,4,10,6,0,0,3,0,6,6,2.9,8.9,26,64,70,0.51,0.34,0.85,0.51,0.85,0.51,0.24,0.75,0.51,0.75,Matches
169,Andy Diouf,frFRA,MF,Lens,21,2003,34,27,"2,225",24.7,1,2,3,1,0,0,2,0,2.9,2.9,2.8,5.7,82,116,94,0.04,0.08,0.12,0.04,0.12,0.12,0.11,0.23,0.12,0.23,Matches
170,Yehvann Diouf,snSEN,GK,Reims,24,1999,34,34,"3,060",34,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
171,Assane Dioussé,snSEN,MF,Auxerre,26,1997,17,7,663,7.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,33,6,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches
172,Álex Domínguez,esESP,GK,Toulouse,26,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Gianluigi Donnarumma,itITA,GK,Paris S-G,25,1999,24,24,"2,091",23.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
174,Sékou Doucoure,frFRA,DF,Nantes,19,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
175,Désiré Doué,frFRA,"FW,MF",Paris S-G,19,2005,31,18,"1,730",19.2,6,6,12,6,0,0,1,0,5.1,5.1,7.8,13,97,139,232,0.31,0.31,0.62,0.31,0.62,0.27,0.41,0.67,0.27,0.67,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Guela Doué,ciCIV,DF,Strasbourg,21,2002,32,30,"2,717",30.2,1,2,3,1,0,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.07,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,Matches
177,Douglas,brBRA,MF,Nantes,27,1997,28,28,"2,307",25.6,4,2,6,4,0,0,8,0,3.4,3.4,1.5,4.9,14,125,34,0.16,0.08,0.23,0.16,0.23,0.13,0.06,0.19,0.13,0.19,Matches
178,Ismaël Doukouré,frFRA,"DF,MF",Strasbourg,21,2003,31,31,"2,639",29.3,1,1,2,1,0,0,7,0,0.6,0.6,1.1,1.6,20,116,9,0.03,0.03,0.07,0.03,0.07,0.02,0.04,0.06,0.02,0.06,Matches
179,Kamory Doumbia,mlMLI,"MF,FW",Brest,21,2003,30,13,"1,322",14.7,3,2,5,3,0,0,1,0,2.7,2.7,1.2,3.9,17,72,54,0.2,0.14,0.34,0.2,0.34,0.19,0.08,0.27,0.19,0.27,Matches
180,Amidou Doumbouya,frFRA,DF,Nice,16,2007,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Jean-Kevin Duverne,htHAI,DF,Nantes,27,1997,9,7,537,6,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,6,22,8,0,0,0,0,0,0.05,0.02,0.06,0.05,0.06,Matches
182,Stefan Džodić,rsSRB,"DF,MF",Montpellier,19,2005,7,2,242,2.7,0,0,0,0,0,0,2,1,0.1,0.1,0,0.1,2,10,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
183,Aron Dønnum,noNOR,"DF,MF",Toulouse,26,1998,32,31,"2,689",29.9,2,2,4,2,0,0,6,0,2.1,2.1,4.6,6.7,94,126,142,0.07,0.07,0.13,0.07,0.13,0.07,0.15,0.22,0.07,0.22,Matches
184,Noah Edjouma,frFRA,"MF,FW",Toulouse,18,2005,10,1,171,1.9,2,0,2,2,0,0,0,1,1.3,1.3,0.1,1.3,8,7,17,1.05,0,1.05,1.05,1.05,0.67,0.03,0.7,0.67,0.7,Matches
185,Jacques Ekomie,gaGAB,"DF,FW",Angers,20,2003,18,7,697,7.7,0,0,0,0,0,0,1,0,0,0,0,0,13,20,24,0,0,0,0,0,0,0,0,0,0,Matches
186,Pierre Ekwah Elimby,frFRA,MF,Saint-Étienne,22,2002,29,29,"2,575",28.6,1,0,1,1,0,0,3,0,0.7,0.7,1,1.7,20,146,21,0.03,0,0.03,0.03,0.03,0.03,0.04,0.06,0.03,0.06,Matches
187,Meschak Elia,cdCOD,FW,Nantes,26,1997,8,1,170,1.9,1,0,1,1,0,0,0,0,1.1,1.1,0.2,1.3,9,5,22,0.53,0,0.53,0.53,0.53,0.59,0.1,0.69,0.59,0.69,Matches
188,Breel Embolo,chSUI,"FW,MF",Monaco,27,1997,29,19,"1,841",20.5,6,4,10,6,0,0,5,0,10.8,10.8,5.6,16.4,22,55,140,0.29,0.2,0.49,0.29,0.49,0.53,0.28,0.8,0.53,0.8,Matches
189,Emanuel Emegha,nlNED,FW,Strasbourg,21,2003,27,27,"2,293",25.5,14,3,17,14,0,0,5,0,17,17,2.4,19.4,37,14,104,0.55,0.12,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,Matches
190,Romain Faivre,frFRA,"MF,FW",Brest,26,1998,20,10,899,10,3,2,5,2,1,1,2,0,2.6,1.8,1.9,3.7,24,44,49,0.3,0.2,0.5,0.2,0.4,0.26,0.19,0.45,0.18,0.37,Matches
191,Khalil Fayad,frFRA,"MF,FW",Montpellier,20,2004,20,10,"1,028",11.4,0,0,0,0,0,0,5,0,1.3,1.3,0.3,1.5,25,50,42,0,0,0,0,0,0.11,0.02,0.13,0.11,0.13,Matches
192,Luiz Felipe,itITA,DF,Marseille,27,1997,4,2,122,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
193,Zinedine Ferhat,dzALG,"FW,MF",Angers,31,1993,24,8,849,9.4,2,0,2,2,0,0,1,0,1.4,1.4,2.4,3.7,16,40,64,0.21,0,0.21,0.21,0.21,0.14,0.25,0.4,0.14,0.4,Matches
194,Edimilson Fernandes,chSUI,"MF,DF",Brest,28,1996,19,12,"1,105",12.3,0,1,1,0,0,0,1,0,0.4,0.4,0.6,1,7,40,3,0,0.08,0.08,0,0.08,0.03,0.05,0.08,0.03,0.08,Matches
195,Matias Fernandez-Pardo,beBEL,"FW,MF",Lille,19,2005,22,12,"1,065",11.8,4,2,6,4,0,0,4,0,2.9,2.9,2.8,5.7,46,26,85,0.34,0.17,0.51,0.34,0.51,0.24,0.24,0.48,0.24,0.48,Matches
196,Jordan Ferri,frFRA,MF,Montpellier,32,1992,25,21,"1,773",19.7,0,2,2,0,0,0,6,1,0.4,0.4,0.9,1.3,19,137,42,0,0.1,0.1,0,0.1,0.02,0.05,0.07,0.02,0.07,Matches
197,Karol Fila,plPOL,MF,Strasbourg,26,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
198,Malick Fofana,beBEL,FW,Lyon,19,2005,29,16,"1,589",17.7,5,4,9,5,0,0,2,0,3.8,3.8,3.7,7.6,112,45,205,0.28,0.23,0.51,0.28,0.51,0.22,0.21,0.43,0.22,0.43,Matches
199,Rayan Fofana,frFRA,"FW,MF",Lens,18,2006,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
200,Seko Fofana,ciCIV,MF,Rennes,29,1995,16,9,844,9.4,1,1,2,1,0,0,3,0,1.8,1.8,1.2,2.9,32,72,38,0.11,0.11,0.21,0.11,0.21,0.19,0.13,0.31,0.19,0.31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Yahia Fofana,ciCIV,GK,Angers,23,2000,33,33,"2,970",33,0,0,0,0,0,0,4,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
202,Lamine Fomba,frFRA,MF,Saint-Étienne,26,1998,7,3,217,2.4,0,0,0,0,0,0,2,0,0,0,0.3,0.3,5,18,5,0,0,0,0,0,0.01,0.12,0.13,0.01,0.13,Matches
203,Przemysław Frankowski,plPOL,DF,Lens,29,1995,18,16,"1,387",15.4,4,2,6,2,2,2,3,0,2.3,0.7,2.5,3.2,33,117,95,0.26,0.13,0.39,0.13,0.26,0.15,0.16,0.31,0.05,0.21,Matches
204,Angelo Fulgini,frFRA,"MF,FW",Lens,27,1996,23,11,"1,045",11.6,1,1,2,1,0,0,3,0,2.4,2.4,3.8,6.2,29,69,113,0.09,0.09,0.17,0.09,0.17,0.21,0.33,0.53,0.21,0.53,Matches
205,Kyogo Furuhashi,jpJPN,FW,Rennes,29,1995,6,1,123,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,3,0,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
206,Gauthier Gallon,frFRA,GK,Rennes,31,1993,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
207,Ignatius Ganago,cmCMR,"FW,MF",Nantes,25,1999,11,1,241,2.7,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,9,26,0,0,0,0,0,0.15,0.09,0.25,0.15,0.25,Matches
208,Ulisses Garcia,chSUI,DF,Marseille,28,1996,20,10,930,10.3,2,2,4,2,0,0,2,0,1.5,1.5,1.4,2.9,23,53,87,0.19,0.19,0.39,0.19,0.39,0.15,0.14,0.28,0.15,0.28,Matches
209,Jean-Philippe Gbamin,ciCIV,MF,Nantes,28,1995,14,2,216,2.4,0,0,0,0,0,0,1,0,0.5,0.5,0,0.5,2,12,1,0,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
210,Mory Gbane,ciCIV,"DF,MF",Reims,23,2000,13,13,"1,125",12.5,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,3,35,9,0,0.08,0.08,0,0.08,0.01,0.05,0.06,0.01,0.06,Matches
211,Yann Gboho,frFRA,"MF,FW",Toulouse,23,2001,31,27,"2,333",25.9,5,4,9,5,0,0,2,0,5.4,5.4,3.5,8.9,116,103,189,0.19,0.15,0.35,0.19,0.35,0.21,0.14,0.35,0.21,0.35,Matches
212,Denis Genreau,auAUS,MF,Toulouse,25,1999,8,2,222,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,9,13,7,0,0,0,0,0,0.12,0.19,0.31,0.12,0.31,Matches
213,Aleksandr Golovin,ruRUS,"MF,FW",Monaco,28,1996,19,13,"1,153",12.8,3,0,3,3,0,0,1,0,2.3,2.3,2.4,4.7,39,112,72,0.23,0,0.23,0.23,0.23,0.18,0.19,0.37,0.18,0.37,Matches
214,André Gomes,ptPOR,MF,Lille,31,1993,20,16,"1,276",14.2,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.3,18,101,28,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,Matches
215,Angel Gomes,engENG,MF,Lille,23,2000,14,10,736,8.2,1,1,2,1,0,1,1,0,1.7,0.9,2.1,3,15,49,47,0.12,0.12,0.24,0.12,0.24,0.21,0.26,0.47,0.11,0.37,Matches
216,Carlos Gómez,coCOL,"MF,DF",Rennes,21,2002,17,2,381,4.2,3,0,3,3,0,0,1,0,1.3,1.3,0.2,1.6,9,9,47,0.71,0,0.71,0.71,0.71,0.31,0.06,0.37,0.31,0.37,Matches
217,Mathieu Gorgelin,frFRA,GK,Le Havre,33,1990,16,16,"1,440",16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
218,Amine Gouiri,dzALG,"FW,MF",Marseille,24,2000,14,12,"1,048",11.6,10,3,13,10,0,0,0,0,8.4,8.4,3.6,12.1,17,20,97,0.86,0.26,1.12,0.86,1.12,0.73,0.31,1.04,0.73,1.04,Matches
219,Amine Gouiri,dzALG,"MF,FW",Rennes,24,2000,19,11,"1,037",11.5,3,2,5,3,0,0,2,0,3.5,3.5,0.4,3.9,22,46,63,0.26,0.17,0.43,0.26,0.43,0.3,0.03,0.34,0.3,0.34,Matches
220,Jonathan Gradit,frFRA,DF,Lens,31,1992,25,24,"2,112",23.5,0,0,0,0,0,0,4,0,0.8,0.8,0.7,1.5,18,127,4,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches
221,Samuel Grandsir,frFRA,"MF,FW",Le Havre,27,1996,6,0,84,0.9,0,0,0,0,0,0,0,0,0,0,0.6,0.6,5,6,5,0,0,0,0,0,0,0.67,0.67,0,0.67,Matches
222,Mason Greenwood,engENG,"FW,MF",Marseille,22,2001,34,32,"2,804",31.2,21,5,26,14,7,9,3,0,16.3,9.1,5.7,14.8,126,157,295,0.67,0.16,0.83,0.45,0.61,0.52,0.18,0.71,0.29,0.48,Matches
223,Albert Grønbaek,dkDEN,"MF,FW",Rennes,23,2001,16,9,813,9,2,1,3,2,0,0,1,0,1.5,1.5,1,2.5,23,30,58,0.22,0.11,0.33,0.22,0.33,0.17,0.12,0.28,0.17,0.28,Matches
224,Gabriel Gudmundsson,seSWE,DF,Lille,25,1999,30,20,"1,785",19.8,2,0,2,2,0,0,3,0,0.7,0.7,1.4,2.1,71,91,115,0.1,0,0.1,0.1,0.1,0.04,0.07,0.11,0.04,0.11,Matches
225,Axel Gueguin,frFRA,FW,Montpellier,19,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
