,,,,Rk,Player,Nation,Position,Squad,Current age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,Matches
303,Pedro Preciado,ecECU,FW,Barcelona,20-186,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
304,José Quiñones,coCOL,DF,Mushuc Runa,23-002,2002,5,4,368,4.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
305,Marlon Quiñones,ecECU,DF,Orense,24-116,2001,11,11,958,10.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Angel Quiñonez,ecECU,FW,Libertad,28-284,1996,12,9,662,7.4,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
307,Bryan Quiñonez,ecECU,DF,Orense,21-333,2003,6,1,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
308,Carlos Alfredo Orejuela Quiñónez,ecECU,MF,Mushuc Runa,32-093,1993,9,6,475,5.3,2,0,2,2,0,0,1,1,0.38,0.00,0.38,0.38,0.38,Matches
309,Ederson Quiñónez,ecECU,FW,SD Aucas,21-198,2003,2,0,37,0.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Jhonny Quiñónez,ecECU,MF,Barcelona,27-004,1998,8,7,445,4.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
311,Joao Quiñonez,ecECU,DF,CS Emelec,26-031,1999,11,11,853,9.5,1,0,1,1,0,0,7,3,0.11,0.00,0.11,0.11,0.11,Matches
312,Leonel Quiñónez,ecECU,DF,LDU de Quito,31-347,1993,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
313,Orlín Quiñónez,ecECU,DF,Libertad,30-342,1994,14,12,"1,096",12.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
314,Oscar Quiñonez,ecECU,DF,Independiente,24-116,2001,5,4,394,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
315,Yerlin Quiñónez,ecECU,"MF,FW",Libertad,24-012,2001,10,3,369,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
316,Dagner Quintero,ecECU,DF,Manta Fútbol Club,25-060,2000,13,12,"1,127",12.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
317,Dennis Quintero,ecECU,DF,Mushuc Runa,28-001,1997,13,12,"1,010",11.2,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches
318,José Quintero,ecECU,DF,LDU de Quito,34-360,1990,9,7,558,6.2,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches
319,Eugenio Raggio,arARG,DF,Deportivo Cuenca,23-288,2001,13,13,"1,128",12.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
320,Brian Ramirez,,MF,Manta Fútbol Club,,,12,7,563,6.3,1,1,2,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches
321,Bryan Ramírez,ecECU,"FW,MF",LDU de Quito,24-308,2000,13,13,"1,015",11.3,2,1,3,2,0,0,5,1,0.18,0.09,0.27,0.18,0.27,Matches
322,Moisés Ramírez,ecECU,GK,Independiente,24-279,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Alex Rangel,ecECU,DF,Barcelona,23-089,2002,5,5,410,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
324,Djorkaeff Reasco,ecECU,"FW,MF",El Nacional,26-148,1999,10,10,793,8.8,4,2,6,4,0,0,0,1,0.45,0.23,0.68,0.45,0.68,Matches
325,Édson Reséndez,mxMEX,GK,SD Aucas,29-154,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Maikel Reyes,ecECU,MF,Delfín,22-153,2003,13,5,525,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
327,Jhojan Riascos,coCOL,FW,Manta Fútbol Club,26-280,1998,4,0,105,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
328,Matías Rigoleto,uyURU,"FW,MF",Mushuc Runa,30-013,1995,7,4,294,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
329,Bryan Rivera,ecECU,DF,El Nacional,28-109,1997,9,7,595,6.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
330,Octavio Rivero,uyURU,FW,Barcelona,33-142,1992,12,12,"1,008",11.2,6,0,6,6,0,0,2,0,0.54,0.00,0.54,0.54,0.54,Matches
331,Alex Rodríguez,ecECU,MF,Univ Católica,21-219,2003,12,3,367,4.1,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
332,Alexis Rodríguez,arARG,"FW,MF",Deportivo Cuenca,29-086,1996,9,6,434,4.8,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
333,Arón Rodríguez,ecECU,MF,Independiente,25-313,1999,8,4,384,4.3,3,0,3,3,0,0,1,0,0.70,0.00,0.70,0.70,0.70,Matches
334,Edwin Rodríguez,ecECU,MF,Vinotinto,23-158,2002,6,1,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
335,Jackson Rodríguez,ecECU,"DF,MF",CS Emelec,26-251,1998,14,14,"1,186",13.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
336,Juan Rodríguez,ecECU,MF,LDU de Quito,19-080,2006,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
337,Carlos Rolón,pyPAR,DF,SD Aucas,32-350,1992,10,5,525,5.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
338,Clavijo Romero,ecECU,"MF,DF",Univ Católica,25-018,2000,13,7,702,7.8,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
339,Daykol Romero,ecECU,"MF,DF",Univ Católica,24-039,2001,13,10,928,10.3,0,3,3,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches
340,Nazareno Romero,arARG,DF,Orense,25-109,2000,2,1,79,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
341,Rafael Romo,veVEN,GK,Univ Católica,35-110,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
342,Juan Ruiz Gómez,arARG,"MF,FW",CS Emelec,31-156,1994,12,9,756,8.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
343,Isaac Sánchez,ecECU,FW,Univ Católica,19-007,2006,6,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
344,Thiago Santamaría,arARG,DF,Independiente,22-072,2003,4,3,292,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
345,Richard Schunke,arARG,DF,Independiente,33-201,1991,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
346,Stalin Segura,ecECU,DF,SD Aucas,26-071,1999,15,15,"1,286",14.3,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
347,Thiago Serpa,brBRA,MF,SD Aucas,25-326,1999,6,1,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Rolando Silva,ecECU,GK,Orense,30-000,1995,15,15,"1,350",15.0,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches
349,Renny Simisterra,ecECU,"FW,MF",Mushuc Runa,27-187,1997,14,7,679,7.5,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
350,Cristhian Solano,ecECU,MF,Barcelona,26-127,1999,8,2,245,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Maicon Solís,ecECU,"MF,FW",CS Emelec,31-035,1994,13,8,790,8.8,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
352,Mathías Solís,ecECU,FW,Deportivo Cuenca,20-214,2004,9,0,130,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
353,Junior Sornoza,ecECU,MF,Independiente,31-138,1994,8,4,359,4.0,1,2,3,1,0,0,1,0,0.25,0.50,0.75,0.25,0.75,Matches
354,Claudio Spinelli,arARG,FW,Independiente,27-359,1997,15,7,709,7.9,5,0,5,4,1,1,1,0,0.63,0.00,0.63,0.51,0.51,Matches
355,Stiven Tapiero,coCOL,MF,Mushuc Runa,33-322,1991,11,9,853,9.5,2,0,2,2,0,0,4,0,0.21,0.00,0.21,0.21,0.21,Matches
356,Ernesto Tarira,ecECU,DF,CS Emelec,21-032,2004,6,5,328,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
357,Martín Tello,ecECU,"MF,FW",Macará,20-272,2004,13,7,505,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches
358,Leao Tenorio,ecECU,FW,Delfín,16-296,2008,4,0,28,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
359,Cristian Tobar,ecECU,"MF,FW",Deportivo Cuenca,24-345,2000,15,12,"1,053",11.7,4,2,6,3,1,1,1,0,0.34,0.17,0.51,0.26,0.43,Matches
360,Vicente Torres,ecECU,MF,Técnico Univ.,23-163,2002,9,8,701,7.8,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches
361,Jesús Trindade,uyURU,MF,Barcelona,31-340,1993,7,4,418,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches
362,Rooney Troya,ecECU,MF,Univ Católica,19-115,2006,8,2,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
363,Kevin Ushiña,ecECU,"MF,FW",Vinotinto,28-293,1996,15,14,"1,220",13.6,1,3,4,1,0,0,2,0,0.07,0.22,0.30,0.07,0.30,Matches
364,Jeremy Valderde,ecECU,MF,CS Emelec,21-159,2004,4,2,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
365,Cristhian Valencia,ecECU,"MF,DF",CS Emelec,25-313,1999,10,3,440,4.9,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
366,Eric Valencia,ecECU,"MF,DF",Univ Católica,22-010,2003,2,2,139,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
367,Jorge Valencia,ecECU,FW,Manta Fútbol Club,29-094,1996,15,15,"1,289",14.3,10,1,11,10,0,1,1,0,0.70,0.07,0.77,0.70,0.77,Matches
368,Maikel Valencia,ecECU,"MF,FW",Manta Fútbol Club,24-331,2000,11,5,471,5.2,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches
369,Mario Valero,ecECU,GK,Manta Fútbol Club,29-237,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
370,Joaquín Valiente,uyURU,MF,Barcelona,24-063,2001,12,7,683,7.6,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
371,Gonzalo Valle,ecECU,GK,LDU de Quito,29-107,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
372,Gustavo Vallecilla,ecECU,DF,Barcelona,26-018,1999,10,9,855,9.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Jefferson Valverde,ecECU,MF,Orense,26-042,1999,12,12,"1,007",11.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
374,Jean Carlos Humanante Vargas,ecECU,"DF,MF",Libertad,29-033,1996,9,0,98,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
375,William Vargas,ecECU,DF,Barcelona,28-003,1997,7,5,496,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Ángel Vásquez,ecECU,MF,Técnico Univ.,27-095,1998,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
377,Sergio Vasquez,ecECU,MF,Orense,21-162,2004,13,8,670,7.4,0,1,1,0,0,0,3,1,0.00,0.13,0.13,0.00,0.13,Matches
378,Edison Vega,ecECU,MF,Delfín,35-099,1990,13,12,"1,064",11.8,0,2,2,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
379,Andy Velasco,ecECU,MF,Independiente,28-229,1996,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
380,Nicolas Velasco,ecECU,,SD Aucas,16-000,2009,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
381,Charles Vélez,ecECU,MF,El Nacional,32-171,1992,12,11,959,10.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
382,Agustín Venezia,arARG,"MF,FW",Deportivo Cuenca,21-345,2003,10,4,402,4.5,1,1,2,1,0,0,1,1,0.22,0.22,0.45,0.22,0.45,Matches
383,Dixon Vera,ecECU,MF,Técnico Univ.,22-070,2003,15,14,"1,147",12.7,2,4,6,2,0,0,3,0,0.16,0.31,0.47,0.16,0.47,Matches
384,Joaquín Vergés,uyURU,"FW,MF",Libertad,33-014,1992,7,4,222,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
385,Stefano Viera,ecECU,"MF,FW",Macará,20-223,2004,13,5,542,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
386,Gabriel Villamíl,boBOL,MF,LDU de Quito,23-352,2001,12,8,599,6.7,3,1,4,3,0,0,1,0,0.45,0.15,0.60,0.45,0.60,Matches
387,Guido Villar,arARG,GK,Independiente,27-120,1998,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
388,Bryan Viñán,ecECU,DF,Orense,24-360,2000,10,7,672,7.5,0,2,2,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches
389,Janus Vivar,ecECU,MF,Delfín,26-281,1998,5,0,112,1.2,0,1,1,0,0,0,1,0,0.00,0.80,0.80,0.00,0.80,Matches
390,Renni Xaramilo,ecECU,MF,SD Aucas,27-003,1998,15,14,"1,301",14.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
391,Cristian Zabala,arARG,MF,Independiente,27-103,1998,11,10,733,8.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
392,Arnaldo Zambrano,ecECU,MF,Mushuc Runa,23-175,2001,6,4,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
393,Cristhoper Zambrano,ecECU,MF,SD Aucas,20-345,2004,10,2,278,3.1,0,3,3,0,0,0,0,0,0.00,0.97,0.97,0.00,0.97,Matches
394,Erick Zambrano,ecECU,FW,Orense,17-213,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
395,Felix Zambrano,ecECU,GK,Manta Fútbol Club,28-114,1997,13,13,"1,170",13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
396,Iván Zambrano,ecECU,MF,Libertad,28-066,1997,15,15,"1,350",15.0,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
397,José Zambrano,ecECU,MF,Manta Fútbol Club,22-063,2003,9,4,373,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
398,Rody Zambrano,ecECU,"MF,DF",Macará,32-114,1993,5,3,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
399,Santiago Zamora,ecECU,MF,Macará,23-278,2001,4,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
400,Franco Zicarelli,arARG,"MF,DF",Delfín,23-080,2002,10,5,456,5.1,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Ervin Zorrilla,paPAN,MF,Manta Fútbol Club,29-032,1996,13,9,646,7.2,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
402,Erick Zúñiga,ecECU,MF,Delfín,22-014,2003,7,1,177,2.0,0,1,1,0,0,0,0,0,0.00,0.51,0.51,0.00,0.51,Matches
