Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,Matches
328,Ivaylo Naydenov,bgBUL,MF,Lokomotiv Sofia,26,1998,6,1,111,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
329,Ivaylo Naydenov,bgBUL,MF,Slavia Sofia,26,1998,9,0,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,Vladislav Naydenov,bgBUL,FW,Botev Vratsa,22,2001,8,7,498,5.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
331,Baba Ndiaye,ciCIV,FW,Botev Plovdiv,17,2006,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
332,Todor Nedelev,bgBUL,MF,Ludogorets,31,1993,7,4,321,3.6,2,0,2,1,1,1,1,0,0.56,0,0.56,0.28,0.28,Matches
333,Anton Nedyalkov,bgBUL,DF,Ludogorets,31,1993,10,8,618,6.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
334,Yulian Nenov,bgBUL,FW,Lokomotiv Sofia,29,1994,19,4,480,5.3,1,0,1,1,0,0,3,0,0.19,0,0.19,0.19,0.19,Matches
335,Nikolay Nikolaev,bgBUL,DF,PFC Hebar Pazardzhik,27,1997,30,25,"2,161",24,1,0,1,1,0,0,6,1,0.04,0,0.04,0.04,0.04,Matches
336,Nikolov Nikolay,bgBUL,DF,Ludogorets,18,2005,2,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
337,Georgi Nikolov,bgBUL,FW,Botev Plovdiv,22,2002,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
338,Valentin Nikolov,bgBUL,FW,Lokomotiv Sofia,20,2003,12,7,594,6.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
339,Valentin Nikolov,bgBUL,FW,Septemvri Sofia,20,2003,5,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
340,Vladimir Nikolov,bgBUL,DF,Slavia Sofia,23,2001,30,26,"2,242",24.9,10,0,10,10,0,0,4,0,0.4,0,0.4,0.4,0.4,Matches
341,Mitchy Ntelo,beBEL,FW,Loko Plovdiv,23,2001,3,2,155,1.7,1,0,1,1,0,0,0,0,0.58,0,0.58,0.58,0.58,Matches
342,Josué Ntoya,frFRA,MF,PFC Hebar Pazardzhik,29,1995,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
343,Kahamba Ntumba,frFRA,GK,CSKA 1948,23,2001,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
344,Christian Nwachukwu,ngNGA,FW,Botev Plovdiv,18,2005,18,15,"1,275",14.2,3,2,5,3,0,0,5,0,0.21,0.14,0.35,0.21,0.35,Matches
345,Sidney Obissa,gaGAB,DF,FK Levski 2005,24,2000,7,7,585,6.5,1,0,1,1,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
346,Victor Ochayi,ngNGA,MF,Septemvri Sofia,22,2002,32,31,"2,546",28.3,2,0,2,2,0,0,9,0,0.07,0,0.07,0.07,0.07,Matches
347,Octávio,brBRA,MF,Lokomotiv Sofia,30,1993,15,14,"1,084",12,2,0,2,2,0,0,4,0,0.17,0,0.17,0.17,0.17,Matches
348,Octávio,brBRA,MF,CSKA 1948,30,1993,17,5,481,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
349,Chinonso Offor,ngNGA,FW,Arda,24,2000,34,31,"2,870",31.9,9,0,9,7,2,2,10,0,0.28,0,0.28,0.22,0.22,Matches
350,Carlos Ohene,ghGHA,MF,Levski Sofia,31,1993,30,22,"1,869",20.8,1,1,2,1,0,0,9,0,0.05,0.05,0.1,0.05,0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Abraham Ojo,ngNGA,MF,Botev Plovdiv,17,2006,1,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
352,Kubrat Onasci,bgBUL,DF,Septemvri Sofia,18,2006,24,17,"1,469",16.3,1,0,1,1,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches
353,Miki Orachev,bgBUL,DF,Lokomotiv Sofia,28,1996,24,9,984,10.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
354,Derick Osei Yaw,frFRA,FW,Cherno More,25,1998,12,7,632,7,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
355,Valentine Ozornwafor,ngNGA,DF,Septemvri Sofia,25,1999,6,6,510,5.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
356,Carlos Pachamé,arARG,MF,Beroe,23,2001,29,25,"2,195",24.4,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches
357,Edgar Pacheco,ptPOR,MF,Cherno More,24,2000,14,4,490,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
358,Sergio Padt,nlNED,GK,Ludogorets,34,1990,19,19,"1,633",18.1,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches
359,Ignacio Pais,arARG,MF,Cherno More,24,2000,14,4,488,5.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
360,Petko Panayotov,bgBUL,MF,CSKA Sofia,19,2005,18,2,402,4.5,1,0,1,1,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
361,Vasil Panayotov,bgBUL,MF,Cherno More,34,1990,35,35,"3,063",34,2,0,2,2,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
362,Tsvetomir Panov,bgBUL,DF,Cherno More,35,1989,17,12,"1,000",11.1,1,0,1,1,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
363,Moi Parra,,,Septemvri Sofia,,,16,10,910,10.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
364,Omar Pašagić,baBIH,MF,PFC Hebar Pazardzhik,26,1997,3,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
365,Martin Paskalev,bgBUL,MF,Loko Plovdiv,22,2001,16,13,"1,220",13.6,1,0,1,1,0,0,4,1,0.07,0,0.07,0.07,0.07,Matches
366,Denis Paskulov,bgBUL,GK,PFC Hebar Pazardzhik,17,2007,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
367,Patrick,brBRA,FW,FK Levski 2005,25,1998,6,6,477,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
368,Dominik Pavlek,hrCRO,DF,PFC Hebar Pazardzhik,23,2000,10,8,725,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
369,Todor Pavlov,bgBUL,DF,Loko Plovdiv,20,2004,21,16,"1,452",16.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
370,Pedrinho,brBRA,MF,Ludogorets,26,1998,25,22,"1,884",20.9,2,0,2,2,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
371,Kaloyan Pehlivanov,bgBUL,DF,PFC Hebar Pazardzhik,20,2003,10,8,686,7.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
372,Bozhidar Penchev,bgBUL,MF,PFC Hebar Pazardzhik,22,2002,31,26,"2,176",24.2,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
373,Nikolas Penev,bgBUL,FW,Loko Plovdiv,19,2005,11,8,549,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
374,Brayan Perea,coCOL,FW,Botev Vratsa,31,1993,29,27,"2,450",27.2,9,0,9,7,2,2,8,0,0.33,0,0.33,0.26,0.26,Matches
375,Juan Perea,coCOL,FW,Loko Plovdiv,24,1999,24,24,"2,058",22.9,5,0,5,5,0,0,9,1,0.22,0,0.22,0.22,0.22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Antonio Perera,esESP,MF,Botev Plovdiv,27,1997,10,8,685,7.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
377,Kristiyan Peshov,bgBUL,MF,Loko Plovdiv,27,1997,13,7,680,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
378,Dragomir Petkov,bgBUL,GK,Lokomotiv Sofia,26,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
379,Georgi Petkov,bgBUL,GK,Slavia Sofia,48,1976,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
380,Marin Petkov,bgBUL,FW,Levski Sofia,20,2003,34,25,"2,175",24.2,9,0,9,9,0,0,1,0,0.37,0,0.37,0.37,0.37,Matches
381,Mario Petkov,bgBUL,DF,CSKA 1948,27,1996,6,4,357,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
382,Martin Petkov,bgBUL,FW,Loko Plovdiv,21,2002,28,9,"1,111",12.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
383,Mateo Jurić - Petrašilo,hrCRO,DF,FC Spartak Varna,19,2004,32,29,"2,652",29.5,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
384,Hristiyan Petrov,bgBUL,DF,CSKA Sofia,22,2002,10,8,779,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
385,Miloš Petrović,rsSRB,DF,Loko Plovdiv,34,1990,2,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
386,Miloš Petrović,rsSRB,DF,PFC Hebar Pazardzhik,34,1990,15,13,"1,181",13.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
387,Matthias Phaeton,gpGLP,"FW,MF",CSKA Sofia,24,2000,25,15,"1,430",15.9,4,0,4,4,0,0,6,0,0.25,0,0.25,0.25,0.25,Matches
388,Edgar Piloyan,amARM,MF,Botev Plovdiv,19,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
389,Michael Pinto,luLUX,"DF,FW",CSKA Sofia,31,1993,21,20,"1,624",18,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
390,Jakub Piotrowski,plPOL,MF,Ludogorets,26,1997,25,20,"1,757",19.5,6,0,6,5,1,1,3,1,0.31,0,0.31,0.26,0.26,Matches
391,Nedeljko Pišćević,rsSRB,MF,CSKA 1948,29,1995,12,11,898,10,1,0,1,1,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
392,Athanasios Pitsolis,grGRE,DF,Lokomotiv Sofia,25,1999,28,14,"1,348",15,1,0,1,1,0,0,7,0,0.07,0,0.07,0.07,0.07,Matches
393,Ioannis Pittas,cyCYP,FW,CSKA Sofia,28,1996,17,15,"1,306",14.5,7,0,7,6,1,1,2,0,0.48,0,0.48,0.41,0.41,Matches
394,Mihail Polendakov,bgBUL,MF,Septemvri Sofia,17,2007,32,28,"2,361",26.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
395,Danylo Polonskyi,uaUKR,MF,Loko Plovdiv,22,2001,10,1,212,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
396,Ivelin Popov,bgBUL,"FW,MF",Botev Plovdiv,36,1987,33,32,"2,664",29.6,6,0,6,6,0,0,5,1,0.2,0,0.2,0.2,0.2,Matches
397,Stefan Popov,bgBUL,FW,FK Levski 2005,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
398,Viktor Popov,bgBUL,DF,Cherno More,24,2000,32,32,"2,855",31.7,1,0,1,1,0,0,7,0,0.03,0,0.03,0.03,0.03,Matches
399,Franjo Prce,hrCRO,DF,FC Spartak Varna,28,1996,14,14,"1,189",13.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
400,Stanislav Rabotov,bgBUL,DF,FK Levski 2005,22,2002,21,20,"1,782",19.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Aykut Ramadan,bgBUL,MF,Slavia Sofia,26,1998,5,0,78,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
402,Franco Ramos,arARG,DF,Beroe,26,1997,21,16,"1,404",15.6,0,0,0,0,0,0,5,2,0,0,0,0,0,Matches
403,Tom Rapnouil,mqMTQ,MF,CSKA 1948,23,2001,8,3,398,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
404,Celso Raposo,ptPOR,DF,Lokomotiv Sofia,28,1996,32,27,"2,355",26.2,0,1,1,0,0,0,10,1,0,0.04,0.04,0,0.04,Matches
405,Diego Raposo,brBRA,MF,FK Levski 2005,27,1996,16,15,"1,212",13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
406,Roberto Raychev,bgBUL,FW,Slavia Sofia,18,2005,26,16,"1,302",14.5,5,0,5,5,0,0,1,0,0.35,0,0.35,0.35,0.35,Matches
407,Matijus Remeikis,ltLTU,DF,Botev Plovdiv,21,2003,17,1,306,3.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
408,Rúben Rendeiro,ptPOR,GK,Beroe,24,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
409,Rick,brBRA,"FW,MF",Ludogorets,24,1999,18,16,"1,307",14.5,4,0,4,4,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
410,Franck Rivollier,frFRA,FW,FC Spartak Varna,23,2001,14,0,186,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
411,Felipe Rodríguez Chacartegui,esESP,DF,Beroe,26,1998,11,10,857,9.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
412,Emerson Rodríguez,coCOL,"FW,MF",Ludogorets,23,2000,9,3,266,3,1,0,1,1,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
413,Márcio Rosa,cvCPV,GK,PFC Hebar Pazardzhik,27,1997,20,19,"1,735",19.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
414,Borislav Rupanov,bgBUL,DF,Levski Sofia,19,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
415,Borislav Rupanov,bgBUL,DF,Septemvri Sofia,19,2004,31,30,"2,406",26.7,12,0,12,9,3,3,8,0,0.45,0,0.45,0.34,0.34,Matches
416,Stilyan Rusenov,bgBUL,MF,Beroe,18,2005,7,1,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
417,Georgi Rusev,bgBUL,FW,Ludogorets,26,1998,23,7,792,8.8,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
418,Iliya Rusinov,bgBUL,MF,PFC Hebar Pazardzhik,30,1993,12,7,593,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
419,Rwan,brBRA,FW,Ludogorets,23,2001,18,13,"1,029",11.4,10,0,10,10,0,0,1,0,0.87,0,0.87,0.87,0.87,Matches
420,Francisco Sagardía,uyURU,FW,Beroe,22,2002,4,1,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
421,Emanuel Sakic,atAUT,"DF,MF",CSKA Sofia,33,1991,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
422,Alberto Salido,esESP,MF,Beroe,24,2000,30,23,"1,881",20.9,9,0,9,8,1,1,3,0,0.43,0,0.43,0.38,0.38,Matches
423,Juan Salomoni,arARG,DF,Beroe,26,1997,30,29,"2,587",28.7,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
424,Mustapha Sangaré,mlMLI,FW,Levski Sofia,25,1998,34,20,"1,988",22.1,7,0,7,7,0,0,5,0,0.32,0,0.32,0.32,0.32,Matches
425,Lucas Santana,brBRA,DF,FK Levski 2005,26,1998,8,8,654,7.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Sainey Sanyang,gmGAM,DF,CSKA Sofia,21,2003,14,8,816,9.1,2,0,2,2,0,0,2,0,0.22,0,0.22,0.22,0.22,Matches
427,Oier Sarriegi,esESP,DF,Beroe,27,1997,30,19,"1,822",20.2,1,0,1,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches
428,Xandro Schenk,nlNED,DF,Septemvri Sofia,31,1993,23,22,"2,025",22.5,5,0,5,5,0,0,2,0,0.22,0,0.22,0.22,0.22,Matches
429,Paolo Sciortino,frFRA,MF,CSKA 1948,20,2003,16,6,576,6.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
430,Quentin Seedorf,nlNED,DF,Slavia Sofia,23,2000,23,17,"1,499",16.7,2,0,2,2,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
431,Jorge Segura,coCOL,DF,Loko Plovdiv,27,1997,31,31,"2,752",30.6,1,0,1,1,0,0,12,0,0.03,0,0.03,0.03,0.03,Matches
432,Martin Sekulić,hrCRO,FW,Botev Plovdiv,25,1999,3,2,178,2,2,0,2,2,0,0,0,0,1.01,0,1.01,1.01,1.01,Matches
433,Ayman Sellouf,maMAR,MF,FK Levski 2005,22,2001,10,6,430,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
434,Jordan Semedo,frFRA,DF,Slavia Sofia,21,2003,19,16,"1,468",16.3,2,0,2,2,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
435,Kleri Serber,frFRA,MF,Septemvri Sofia,26,1998,24,18,"1,573",17.5,1,0,1,1,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
436,Yevhenii Serdiuk,uaUKR,FW,CSKA 1948,26,1998,27,19,"1,641",18.2,8,0,8,7,1,1,8,1,0.44,0,0.44,0.38,0.38,Matches
437,João Sérgio,ptPOR,DF,Beroe,21,2003,16,16,"1,274",14.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
438,Vidol Seymenski,bgBUL,MF,Loko Plovdiv,21,2003,3,1,100,1.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
439,Dimitar Sheytanov,bgBUL,GK,Septemvri Sofia,25,1999,35,35,"3,150",35,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
440,Andre Shinyashiki,brBRA,"FW,MF",Arda,29,1995,6,1,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
441,Simeon Shishkov,bgBUL,DF,Ludogorets,18,2006,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
442,Stanislav Shopov,bgBUL,MF,CSKA Sofia,22,2002,30,23,"1,879",20.9,6,0,6,6,0,0,4,0,0.29,0,0.29,0.29,0.29,Matches
443,Marcílio Silva,brBRA,FW,Loko Plovdiv,24,2000,14,11,783,8.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
444,Matej Šimić,hrCRO,DF,FK Levski 2005,28,1995,19,19,"1,710",19,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
445,Olaus Skarsem,noNOR,MF,CSKA Sofia,26,1998,24,17,"1,406",15.6,1,0,1,1,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches
446,Simeon Slavchev,bgBUL,MF,Lokomotiv Sofia,30,1993,10,10,753,8.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
447,Martin Smolenski,bgBUL,FW,Botev Vratsa,21,2003,31,18,"1,576",17.5,3,0,3,3,0,0,4,1,0.17,0,0.17,0.17,0.17,Matches
448,Son,esESP,DF,Ludogorets,30,1994,29,25,"2,277",25.3,5,0,5,5,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
449,Martin Sorakov,bgBUL,FW,Slavia Sofia,20,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
450,Mazire Soula,frFRA,FW,Cherno More,26,1998,30,28,"2,465",27.4,7,0,7,5,2,2,5,1,0.26,0,0.26,0.18,0.18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Luciano Squadrone,arARG,DF,Beroe,24,1999,30,29,"2,526",28.1,2,0,2,2,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
452,Krasimir Stanoev,bgBUL,MF,Lokomotiv Sofia,29,1994,35,35,"2,987",33.2,3,0,3,3,0,0,5,0,0.09,0,0.09,0.09,0.09,Matches
453,Stefan Statev,bgBUL,FW,Arda,21,2003,27,1,294,3.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
454,Georgi Staykov,bgBUL,MF,PFC Hebar Pazardzhik,24,1999,10,6,573,6.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
455,Iliyan Stefanov,bgBUL,MF,Levski Sofia,25,1998,14,4,410,4.6,3,0,3,3,0,0,1,0,0.66,0,0.66,0.66,0.66,Matches
456,Metodiy Stefanov,bgBUL,MF,Ludogorets,23,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
457,Rosen Stefanov,bgBUL,DF,Cherno More,21,2002,12,6,591,6.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
458,Patryk Stępiński,plPOL,DF,Loko Plovdiv,29,1995,16,15,"1,309",14.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
459,Faustas Steponavičius,ltLTU,FW,Septemvri Sofia,20,2004,9,4,429,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
460,Emil Stoev,bgBUL,MF,Slavia Sofia,28,1996,26,9,972,10.8,1,0,1,1,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
461,Milen Stoev,bgBUL,DF,Arda,24,1999,6,3,320,3.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
462,Milen Stoev,bgBUL,DF,FC Spartak Varna,24,1999,12,12,993,11,1,0,1,1,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
463,Borislav Stoichkov,bgBUL,DF,Septemvri Sofia,16,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
464,Antoan Stoyanov,bgBUL,MF,Botev Vratsa,19,2005,24,14,"1,061",11.8,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
465,Kristiyan Stoyanov,bgBUL,DF,Slavia Sofia,21,2003,28,25,"1,995",22.2,1,0,1,1,0,0,8,0,0.05,0,0.05,0.05,0.05,Matches
466,Felix Strauß,atAUT,DF,FC Spartak Varna,23,2001,11,10,963,10.7,2,0,2,2,0,0,4,0,0.19,0,0.19,0.19,0.19,Matches
467,Kaloyan Strinski,bgBUL,MF,CSKA 1948,18,2005,4,1,116,1.3,1,0,1,1,0,0,0,0,0.78,0,0.78,0.78,0.78,Matches
468,David Suárez,esESP,DF,Botev Vratsa,23,2000,32,32,"2,772",30.8,2,0,2,2,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
469,Sanasi Sy,frFRA,DF,FK Levski 2005,25,1999,8,5,414,4.6,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
470,Joonas Tamm,eeEST,"DF,FW",Botev Plovdiv,32,1992,29,29,"2,508",27.9,0,1,1,0,0,0,1,2,0,0.04,0.04,0,0.04,Matches
471,Georgi Tartov,bgBUL,MF,FK Levski 2005,25,1998,11,4,440,4.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
472,Georgi Tartov,bgBUL,MF,PFC Hebar Pazardzhik,25,1998,14,9,711,7.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
473,Ivan Tasev,bgBUL,FW,CSKA Sofia,22,2002,11,2,295,3.3,2,0,2,2,0,0,1,0,0.61,0,0.61,0.61,0.61,Matches
474,Toni Tasev,bgBUL,MF,Slavia Sofia,30,1994,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
475,Breno Teixeira,brBRA,MF,Cherno More,22,2002,19,7,629,7,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Diogo Teixeira,ptPOR,MF,Lokomotiv Sofia,25,1999,20,18,"1,524",16.9,2,0,2,2,0,0,3,0,0.12,0,0.12,0.12,0.12,Matches
477,Bernard Tekpetey,ghGHA,"FW,MF",Ludogorets,26,1997,2,2,120,1.3,1,0,1,0,1,1,0,0,0.75,0,0.75,0,0,Matches
478,Georgi Terziev,bgBUL,DF,Ludogorets,32,1992,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
479,Radoslav Terziev,bgBUL,DF,PFC Hebar Pazardzhik,29,1994,15,13,"1,108",12.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
480,Ivan Tilev,bgBUL,FW,Arda,25,1999,32,24,"2,060",22.9,3,0,3,3,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches
481,Stiliyan Tisovski,bgBUL,MF,PFC Hebar Pazardzhik,20,2003,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
482,Matías Tissera,arARG,FW,Ludogorets,27,1996,5,1,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
483,Boris Todev,bgBUL,MF,Arda,16,2008,1,0,7,0.1,1,0,1,1,0,0,0,0,12.86,0,12.86,12.86,12.86,Matches
484,Angel Todorov,bgBUL,DF,Lokomotiv Sofia,18,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
485,Boris Todorov,bgBUL,MF,Slavia Sofia,17,2007,2,1,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
486,Ertan Tombak,bgBUL,DF,Slavia Sofia,25,1999,32,30,"2,688",29.9,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
487,Kristian Tomov,bgBUL,GK,Loko Plovdiv,21,2002,9,9,810,9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
488,Dimitar Tonev,bgBUL,MF,Botev Plovdiv,22,2001,3,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
489,Dimitar Tonev,bgBUL,MF,Cherno More,22,2001,14,9,737,8.2,2,0,2,2,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
490,Mario Topuzov,bgBUL,MF,CSKA 1948,25,1999,2,0,56,0.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
491,Gianni Touma,arARG,FW,Beroe,25,1999,15,3,470,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
492,Steve Traoré,bjBEN,FW,Lokomotiv Sofia,26,1998,14,3,590,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
493,Gašper Trdin,siSVN,MF,Levski Sofia,26,1998,8,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
494,Vinni Triboulet,frFRA,FW,Botev Plovdiv,25,1999,26,18,"1,594",17.7,5,0,5,5,0,0,1,0,0.28,0,0.28,0.28,0.28,Matches
495,Emil Tsenov,bgBUL,MF,CSKA 1948,22,2002,32,29,"2,667",29.6,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
