Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
113,Sergio Canales,esESP,"MF,FW",Monterrey,33,1991,30,30,"2,637",29.3,14,8,22,9,5,6,4,0,11,6.4,7.2,13.6,91,235,209,0.48,0.27,0.75,0.31,0.58,0.38,0.25,0.62,0.22,0.46,Matches
114,Luis Cañamar,mxMEX,DF,Atlético,22,2002,3,1,89,1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,3,3,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
115,Camilo Cándido,uyURU,"DF,MF",Cruz Azul,29,1995,11,1,229,2.5,0,0,0,0,0,0,0,1,1,1,0.3,1.3,2,10,16,0,0,0,0,0,0.39,0.1,0.49,0.39,0.49,Matches
116,Luis Cárdenas,mxMEX,GK,Monterrey,30,1993,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
117,Rafael Carioca,brBRA,MF,UANL,35,1989,23,18,"1,411",15.7,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.8,9,91,12,0,0,0,0,0,0.01,0.04,0.05,0.01,0.05,Matches
118,Jan Carmona,mxMEX,"MF,FW",FC Juárez,20,2004,2,1,104,1.2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
119,Héctor Carranza,mxMEX,MF,Santos,20,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
120,Adalberto Carrasquilla,paPAN,MF,UNAM,25,1998,15,11,"1,010",11.2,1,1,2,0,1,1,4,0,1.7,1,1.8,2.8,30,70,39,0.09,0.09,0.18,0,0.09,0.16,0.16,0.32,0.09,0.25,Matches
121,Jordan Carrillo,mxMEX,"MF,FW",Santos,22,2001,26,14,"1,388",15.4,0,0,0,0,0,0,2,0,1.2,1.2,2.4,3.6,41,76,80,0,0,0,0,0,0.08,0.16,0.23,0.08,0.23,Matches
122,Stephano Carrillo,mxMEX,"FW,MF",Santos,18,2006,12,4,408,4.5,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1,10,4,32,0,0,0,0,0,0.19,0.03,0.22,0.19,0.22,Matches
123,Guilherme Carvalho,brBRA,MF,FC Juárez,24,1999,27,25,"2,175",24.2,5,4,9,5,0,0,5,0,2.6,2.6,4.1,6.6,30,103,68,0.21,0.17,0.37,0.21,0.37,0.11,0.17,0.27,0.11,0.27,Matches
124,Kevin Castañeda,mxMEX,"MF,FW",Tijuana,24,1999,30,25,"1,971",21.9,7,4,11,6,1,1,2,0,4.8,4,4.5,8.5,68,186,115,0.32,0.18,0.5,0.27,0.46,0.22,0.21,0.42,0.18,0.39,Matches
125,Christian Castillo,mxMEX,FW,Querétaro,21,2003,1,1,45,0.5,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,1,1,1,0,0,0,0,0,0.65,0,0.65,0.65,0.65,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Klever Castillo,mxMEX,FW,Toluca,18,2005,3,0,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,5,2,0,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
127,Moises Castillo,coCOL,DF,FC Juárez,23,2001,26,22,"1,938",21.5,0,0,0,0,0,0,9,1,0.5,0.5,0.2,0.6,19,47,4,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches
128,José Castillo Pérez,mxMEX,DF,Guadalajara,22,2001,26,26,"2,249",25,0,2,2,0,0,0,4,1,1,1,0.8,1.8,30,83,49,0,0.08,0.08,0,0.08,0.04,0.03,0.07,0.04,0.07,Matches
129,Raúl Castillo,mxMEX,"MF,FW",Puebla,22,2001,29,19,"1,493",16.6,1,3,4,1,0,0,7,0,1.5,1.5,2.7,4.2,32,62,73,0.06,0.18,0.24,0.06,0.24,0.09,0.16,0.25,0.09,0.25,Matches
130,Christopher Castro,mxMEX,DF,Mazatlán,19,2005,2,2,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
131,Manuel Castro,uyURU,"MF,FW",FC Juárez,28,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,3,4,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
132,Lucas Cavallini,caCAN,FW,Puebla,31,1992,4,4,328,3.6,4,0,4,2,2,2,1,0,3.4,1.9,0.4,2.3,2,5,17,1.1,0,1.1,0.55,0.55,0.95,0.11,1.06,0.51,0.63,Matches
133,Alan Cervantes,mxMEX,MF,Santos,26,1998,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,Matches
134,Alan Cervantes,mxMEX,MF,América,26,1998,22,14,"1,292",14.4,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.9,11,68,14,0.07,0,0.07,0.07,0.07,0.03,0.03,0.06,0.03,0.06,Matches
135,Luís Cervantes,mxMEX,DF,León,23,2001,1,1,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
136,Ángel Chávez,mxMEX,DF,Necaxa,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
137,Mateo Chávez,mxMEX,DF,Guadalajara,20,2004,26,19,"1,787",19.9,0,4,4,0,0,0,9,0,0.3,0.3,2.3,2.6,53,62,81,0,0.2,0.2,0,0.2,0.02,0.12,0.13,0.02,0.13,Matches
138,Ricardo Chávez Soto,mxMEX,"DF,MF",Atlético,29,1994,17,13,"1,229",13.7,1,2,3,1,0,0,3,0,1.8,1.8,0.7,2.5,34,54,100,0.07,0.15,0.22,0.07,0.22,0.13,0.05,0.18,0.13,0.18,Matches
139,Ricardo Chávez Soto,mxMEX,DF,Monterrey,29,1994,14,10,"1,013",11.3,2,1,3,2,0,0,3,0,1.3,1.3,1.3,2.6,20,55,64,0.18,0.09,0.27,0.18,0.27,0.11,0.11,0.23,0.11,0.23,Matches
140,Ronaldo Cisneros,mxMEX,FW,Querétaro,27,1997,18,8,734,8.2,2,0,2,2,0,0,0,0,1.9,1.9,0.3,2.2,4,5,33,0.25,0,0.25,0.25,0.25,0.23,0.04,0.27,0.23,0.27,Matches
141,Matías Cóccaro,uyURU,"FW,MF",Atlas,26,1997,12,0,218,2.4,1,1,2,1,0,0,2,0,1.3,1.3,1.4,2.7,3,6,20,0.41,0.41,0.83,0.41,0.83,0.54,0.57,1.11,0.54,1.11,Matches
142,Josué Colmán,pyPAR,"MF,FW",Querétaro,26,1998,13,10,759,8.4,0,4,4,0,0,1,0,0,1.2,0.4,0.9,1.3,23,28,20,0,0.47,0.47,0,0.47,0.14,0.1,0.24,0.05,0.15,Matches
143,Josué Colmán,pyPAR,"MF,DF",Mazatlán,26,1998,15,5,552,6.1,2,0,2,2,0,0,0,0,2.2,2.2,1.2,3.4,20,33,41,0.33,0,0.33,0.33,0.33,0.36,0.19,0.55,0.36,0.55,Matches
144,Bryan Colula,mxMEX,DF,Mazatlán,28,1996,31,27,"2,205",24.5,0,0,0,0,0,0,7,0,1.4,1.4,2.7,4.1,29,119,110,0,0,0,0,0,0.06,0.11,0.17,0.06,0.17,Matches
145,Francisco Contreras,mxMEX,"DF,MF",Tijuana,25,1999,14,7,656,7.3,0,0,0,0,0,0,0,0,0.1,0.1,0.8,1,14,35,20,0,0,0,0,0,0.02,0.12,0.14,0.02,0.14,Matches
146,Mario Cordero,mxMEX,FW,Santos,20,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
147,Jesús Corona,mxMEX,"FW,MF",Monterrey,31,1993,28,14,"1,316",14.6,2,8,10,2,0,0,2,0,2.7,2.7,3.5,6.2,64,59,222,0.14,0.55,0.68,0.14,0.68,0.19,0.24,0.43,0.19,0.43,Matches
148,Joe Corona,usUSA,MF,Tijuana,34,1990,21,13,985,10.9,1,1,2,1,0,0,4,0,1.3,1.3,0.8,2,9,62,21,0.09,0.09,0.18,0.09,0.18,0.11,0.07,0.18,0.11,0.18,Matches
149,José Corona,mxMEX,GK,Tijuana,43,1981,11,10,910,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
150,Rogelio Cortéz Pineda,mxMEX,"FW,MF",Necaxa,20,2004,7,0,171,1.9,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.4,4,10,8,0.53,0,0.53,0.53,0.53,0.62,0.12,0.74,0.62,0.74,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Jordi Cortizo,mxMEX,"MF,FW",Monterrey,28,1996,23,11,915,10.2,2,1,3,2,0,0,5,0,0.9,0.9,1.5,2.4,19,51,64,0.2,0.1,0.3,0.2,0.3,0.09,0.15,0.24,0.09,0.24,Matches
152,Rodolfo Cota,mxMEX,GK,América,37,1987,6,5,495,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
153,Cade Cowell,usUSA,"FW,MF",Guadalajara,20,2003,23,13,"1,221",13.6,5,2,7,5,0,0,0,1,4.1,4.1,2.2,6.3,56,26,156,0.37,0.15,0.52,0.37,0.52,0.3,0.16,0.46,0.3,0.46,Matches
154,Aldo Cruz,mxMEX,DF,Atlético,26,1997,30,27,"2,402",26.7,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,39,129,33,0,0,0,0,0,0.01,0.02,0.02,0.01,0.02,Matches
155,Cristián Dajome,coCOL,"FW,MF",Santos,30,1994,12,9,681,7.6,0,0,0,0,0,0,0,1,0.5,0.5,0.3,0.8,14,13,50,0,0,0,0,0,0.07,0.04,0.1,0.07,0.1,Matches
156,Jürgen Damm,mxMEX,DF,Atlético,31,1992,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
157,Jesús David Murillo,coCOL,DF,FC Juárez,30,1994,10,9,780,8.7,1,0,1,1,0,0,4,0,0.5,0.5,0,0.5,5,15,1,0.12,0,0.12,0.12,0.12,0.06,0,0.06,0.06,0.06,Matches
158,José David Ramírez,mxMEX,"MF,DF",León,28,1995,25,12,"1,202",13.4,0,4,4,0,0,0,1,0,0.3,0.3,1.7,1.9,13,50,33,0,0.3,0.3,0,0.3,0.02,0.13,0.15,0.02,0.15,Matches
159,Víctor Dávila,clCHI,"FW,MF",América,26,1997,21,14,"1,154",12.8,8,0,8,7,1,1,1,0,7.3,6.5,1.3,7.9,18,37,78,0.62,0,0.62,0.55,0.55,0.57,0.11,0.68,0.51,0.61,Matches
160,Diego De Buen,mxMEX,MF,Puebla,33,1991,17,17,"1,427",15.9,1,0,1,1,0,0,2,0,1.4,1.4,0.2,1.6,6,42,5,0.06,0,0.06,0.06,0.06,0.09,0.01,0.1,0.09,0.1,Matches
161,Diego De Buen,mxMEX,"MF,DF",Necaxa,33,1991,10,8,727,8.1,1,0,1,1,0,0,3,0,0.1,0.1,0.4,0.6,2,23,9,0.12,0,0.12,0.12,0.12,0.02,0.05,0.07,0.02,0.07,Matches
162,Sergio De los Ríos,mxMEX,"MF,DF",Pachuca,21,2003,5,0,108,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,6,7,0,0,0,0,0,0.12,0.08,0.2,0.12,0.2,Matches
163,Gustavo Del Prete,arARG,"MF,FW",Atlas,28,1996,14,7,562,6.2,1,1,2,1,0,0,0,0,0.5,0.5,0.6,1.1,3,20,27,0.16,0.16,0.32,0.16,0.32,0.08,0.1,0.18,0.08,0.18,Matches
164,Gustavo Del Prete,arARG,"MF,FW",Mazatlán,28,1996,3,3,230,2.6,1,0,1,1,0,0,1,0,1.1,0.3,0.2,0.5,5,17,8,0.39,0,0.39,0.39,0.39,0.42,0.09,0.51,0.11,0.2,Matches
165,Everardo Del Villar,mxMEX,DF,Toluca,19,2005,12,8,775,8.6,0,0,0,0,0,0,2,0,0.3,0.3,0,0.3,8,27,5,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
166,Diego Delgadillo,mxMEX,FW,Guadalajara,20,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
167,Arturo Delgado,mxMEX,GK,FC Juárez,22,2002,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
168,Nelson Deossa,coCOL,MF,Pachuca,24,2000,16,14,"1,212",13.5,2,2,4,2,0,0,5,0,1.5,1.5,1.5,3,39,89,26,0.15,0.15,0.3,0.15,0.3,0.11,0.11,0.22,0.11,0.22,Matches
169,Nelson Deossa,coCOL,"MF,FW",Monterrey,24,2000,17,11,"1,092",12.1,3,1,4,3,0,0,2,0,1.1,1.1,2,3.1,41,69,47,0.25,0.08,0.33,0.25,0.33,0.09,0.16,0.25,0.09,0.25,Matches
170,Benny Díaz,mxMEX,GK,FC Juárez,25,1998,11,11,990,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
171,Nicolás Díaz Huincales,clCHI,DF,Tijuana,25,1999,9,7,679,7.5,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,7,25,17,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,Matches
172,Jair Díaz,mxMEX,DF,Mazatlán,25,1998,27,24,"2,047",22.7,0,0,0,0,0,0,9,0,0.4,0.4,0.4,0.8,34,74,34,0,0,0,0,0,0.02,0.02,0.03,0.02,0.03,Matches
173,Javairô Dilrosun,nlNED,"FW,MF",América,26,1998,21,11,"1,051",11.7,1,3,4,1,0,0,3,0,1.2,1.2,3.4,4.5,49,39,88,0.09,0.26,0.34,0.09,0.34,0.1,0.29,0.39,0.1,0.39,Matches
174,Willer Ditta,coCOL,DF,Cruz Azul,27,1997,33,33,"2,940",32.7,0,1,1,0,0,0,8,0,1.1,1.1,1.2,2.4,40,160,23,0,0.03,0.03,0,0.03,0.03,0.04,0.07,0.03,0.07,Matches
175,Alexei Dominguez,mxMEX,"FW,MF",Pachuca,19,2005,8,2,170,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,7,12,0,0,0,0,0,0.07,0.06,0.13,0.07,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Idekel Domínguez,mxMEX,DF,Atlas,24,2000,9,8,581,6.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,7,10,13,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,Matches
177,Joel Domínguez,mxMEX,MF,Monterrey,19,2005,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
178,Jose Domínguez,pyPAR,DF,Querétaro,28,1996,22,22,"1,847",20.5,1,0,1,1,0,0,6,2,0.4,0.4,0.1,0.6,3,35,0,0.05,0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches
179,Juan Domínguez,mxMEX,"FW,MF",Toluca,25,1998,29,16,"1,479",16.4,1,3,4,1,0,0,1,0,1,1,2.3,3.3,47,59,113,0.06,0.18,0.24,0.06,0.24,0.06,0.14,0.2,0.06,0.2,Matches
180,Julio Domínguez,mxMEX,DF,Atlético,36,1987,22,21,"1,789",19.9,0,1,1,0,0,0,3,0,0.9,0.9,0.6,1.4,9,57,4,0,0.05,0.05,0,0.05,0.04,0.03,0.07,0.04,0.07,Matches
181,Misael Domínguez,mxMEX,"FW,MF",Querétaro,24,1999,2,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,Matches
182,Dória,brBRA,DF,Atlas,29,1994,30,29,"2,613",29,2,0,2,2,0,0,9,0,1.7,1.7,0.4,2.1,8,87,9,0.07,0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches
183,Jonathan dos Santos,mxMEX,MF,América,34,1990,20,16,"1,122",12.5,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,10,75,19,0,0,0,0,0,0.02,0.01,0.04,0.02,0.04,Matches
184,Rodrigo Dourado,brBRA,MF,Atlético,30,1994,33,33,"2,945",32.7,4,0,4,4,0,0,9,0,1.6,1.6,1.1,2.6,27,155,30,0.12,0,0.12,0.12,0.12,0.05,0.03,0.08,0.05,0.08,Matches
185,Anderson Duarte,uyURU,"MF,FW",Toluca,20,2004,7,0,136,1.5,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,3,5,13,0.66,0,0.66,0.66,0.66,0.46,0.13,0.6,0.46,0.6,Matches
186,Anderson Duarte,uyURU,"FW,MF",Mazatlán,20,2004,9,6,583,6.5,1,1,2,1,0,0,4,0,1.6,1.6,0.5,2.1,5,11,39,0.15,0.15,0.31,0.15,0.31,0.24,0.08,0.33,0.24,0.33,Matches
187,Rubén Duarte,esESP,DF,UNAM,28,1995,27,25,"2,291",25.5,0,1,1,0,0,0,5,0,0.3,0.3,1.5,1.9,26,141,13,0,0.04,0.04,0,0.04,0.01,0.06,0.07,0.01,0.07,Matches
188,Jeyson Duran,mxMEX,MF,Cruz Azul,19,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches
189,Rafael Durán,mxMEX,"MF,FW",Puebla,26,1997,8,0,151,1.7,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.6,2,3,6,0.6,0,0.6,0.6,0.6,0.27,0.09,0.36,0.27,0.36,Matches
190,Emmanuel Echeverría,mxMEX,DF,Santos,20,2003,28,23,"2,158",24,1,0,1,1,0,0,7,0,0.9,0.9,1.7,2.6,63,66,108,0.04,0,0.04,0.04,0.04,0.04,0.07,0.11,0.04,0.11,Matches
191,Rodrigo Echeverría,clCHI,"MF,FW",León,29,1995,15,14,"1,248",13.9,3,0,3,3,0,0,6,0,1.2,1.2,0.6,1.9,9,44,21,0.22,0,0.22,0.22,0.22,0.09,0.04,0.13,0.09,0.13,Matches
192,Edson,brBRA,DF,FC Juárez,26,1998,13,6,523,5.8,0,0,0,0,0,0,3,0,0,0,0.1,0.1,11,29,10,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
193,José Eduardo Castillo,mxMEX,DF,Pachuca,20,2004,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,9,3,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
194,Javier Eduardo López,mxMEX,"MF,FW",Pachuca,29,1994,15,1,424,4.7,1,1,2,1,0,0,1,1,1,1,1.7,2.7,14,37,33,0.21,0.21,0.42,0.21,0.42,0.2,0.37,0.58,0.2,0.58,Matches
195,Jorge Eduardo Sánchez,mxMEX,"DF,FW",Cruz Azul,26,1997,28,27,"2,293",25.5,1,1,2,1,0,1,3,0,2.9,2.1,2.6,4.7,60,88,181,0.04,0.04,0.08,0.04,0.08,0.11,0.1,0.22,0.08,0.18,Matches
196,Francisco Eduardo Venegas,mxMEX,DF,Querétaro,26,1998,26,24,"1,937",21.5,2,2,4,2,0,0,8,1,1.6,1.5,2.2,3.7,29,79,37,0.09,0.09,0.19,0.09,0.19,0.08,0.1,0.18,0.07,0.17,Matches
197,Luis Enrique Quiñones,coCOL,"FW,MF",Puebla,33,1991,18,16,"1,364",15.2,4,1,5,3,1,1,7,1,3.6,2.8,1.6,4.4,32,70,102,0.26,0.07,0.33,0.2,0.26,0.24,0.11,0.35,0.19,0.3,Matches
198,Luis Enrique Quiñones,coCOL,"FW,MF",UANL,33,1991,4,2,171,1.9,0,1,1,0,0,0,0,0,0.1,0.1,1.2,1.3,1,6,24,0,0.53,0.53,0,0.53,0.05,0.64,0.69,0.05,0.69,Matches
199,Robert Ergas,uyURU,DF,UNAM,26,1998,30,26,"2,246",25,1,4,5,1,0,0,5,0,0.8,0.8,4.4,5.2,64,51,183,0.04,0.16,0.2,0.04,0.2,0.03,0.17,0.21,0.03,0.21,Matches
200,Carlos Ernesto Cisneros,mxMEX,"FW,MF",Guadalajara,30,1993,9,5,321,3.6,0,0,0,0,0,0,0,0,0.4,0.4,1.7,2.1,16,11,29,0,0,0,0,0,0.11,0.47,0.58,0.11,0.58,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Carlos Ernesto Cisneros,mxMEX,"FW,MF",León,30,1993,9,1,198,2.2,0,0,0,0,0,0,0,1,0.5,0.5,0.1,0.6,6,3,17,0,0,0,0,0,0.24,0.02,0.26,0.24,0.26,Matches
202,Kevin Escamilla,mxMEX,"MF,DF",Querétaro,30,1994,28,22,"1,988",22.1,0,2,2,0,0,0,6,0,0.6,0.6,0.7,1.4,5,68,11,0,0.09,0.09,0,0.09,0.03,0.03,0.06,0.03,0.06,Matches
203,Alonso Escoboza,mxMEX,"DF,MF",Mazatlán,31,1993,13,10,861,9.6,0,0,0,0,0,0,1,0,0.4,0.4,1.4,1.7,26,39,44,0,0,0,0,0,0.04,0.14,0.18,0.04,0.18,Matches
204,Dagoberto Espinoza,mxMEX,"DF,MF",América,20,2004,18,11,994,11,0,0,0,0,0,0,4,0,0.5,0.5,1.6,2.1,22,25,57,0,0,0,0,0,0.04,0.15,0.19,0.04,0.19,Matches
205,Luis Espinoza,mxMEX,"DF,FW",Santos,20,2004,6,1,164,1.8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
206,Ángel Estrada,mxMEX,MF,León,21,2003,22,16,"1,311",14.6,2,1,3,2,0,0,2,0,0.9,0.9,0.3,1.2,9,40,27,0.14,0.07,0.21,0.14,0.21,0.06,0.02,0.08,0.06,0.08,Matches
207,Oscar Estupiñan,coCOL,FW,FC Juárez,27,1996,25,21,"1,903",21.1,9,1,10,8,1,2,3,0,10,8.4,1.1,9.6,15,17,66,0.43,0.05,0.47,0.38,0.43,0.47,0.05,0.53,0.4,0.45,Matches
208,José Eulogio,mxMEX,GK,Pachuca,20,2004,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
209,Franco Fagúndez,uyURU,"MF,FW",Santos,24,2000,18,7,820,9.1,2,1,3,2,0,0,6,0,1.4,1.4,2.7,4,14,48,28,0.22,0.11,0.33,0.22,0.33,0.15,0.29,0.44,0.15,0.44,Matches
210,Lorenzo Faravelli,arARG,MF,Cruz Azul,31,1993,30,25,"2,082",23.1,7,1,8,7,0,0,6,0,4.5,4.5,1.4,5.9,22,143,65,0.3,0.04,0.35,0.3,0.35,0.19,0.06,0.25,0.19,0.25,Matches
211,Juan Fedorco,arARG,DF,Puebla,23,2000,11,11,829,9.2,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,1,6,3,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,Matches
212,Carlos Felipe Rodríguez,mxMEX,GK,UANL,35,1989,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
213,Gabriel Fernández,uyURU,FW,Cruz Azul,30,1994,18,6,688,7.6,4,1,5,4,0,0,1,0,3.9,3.9,0.9,4.8,16,10,35,0.52,0.13,0.65,0.52,0.65,0.52,0.11,0.63,0.52,0.63,Matches
214,Joaquín Fernández,uyURU,DF,Tijuana,25,1999,5,1,195,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1,4,5,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
215,Rafael Fernández,mxMEX,DF,Tijuana,23,2000,25,21,"1,754",19.5,0,0,0,0,0,0,6,0,0.2,0.2,0,0.3,6,60,17,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
216,Gustavo Ferrareis,brBRA,"DF,MF",Puebla,28,1996,29,24,"2,087",23.2,2,0,2,2,0,0,8,0,1,1,1.6,2.6,38,56,73,0.09,0,0.09,0.09,0.09,0.04,0.07,0.11,0.04,0.11,Matches
217,Álvaro Fidalgo,esESP,MF,América,27,1997,29,24,"2,141",23.8,8,6,14,8,0,0,2,0,6,6,4.8,10.7,106,231,108,0.34,0.25,0.59,0.34,0.59,0.25,0.2,0.45,0.25,0.45,Matches
218,Sebastián Fierro,mxMEX,MF,León,22,2001,8,2,193,2.1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
219,Iker Fimbres,mxMEX,MF,Monterrey,19,2005,25,15,"1,288",14.3,4,1,5,4,0,0,4,0,1.5,1.5,1.2,2.7,33,79,55,0.28,0.07,0.35,0.28,0.35,0.11,0.08,0.19,0.11,0.19,Matches
220,Daniel Flores,usUSA,DF,Guadalajara,21,2003,1,1,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
221,Jonathan Flores,mxMEX,DF,UNAM,18,2006,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
222,Leonardo Flores,mxMEX,"FW,MF",Atlas,21,2003,15,6,667,7.4,0,1,1,0,0,0,1,0,0.9,0.9,0.3,1.2,7,15,39,0,0.13,0.13,0,0.13,0.12,0.05,0.17,0.12,0.17,Matches
223,Marcelo Flores,mxMEX,"FW,MF",UANL,20,2003,23,11,"1,013",11.3,2,1,3,2,0,0,1,0,2.2,2.2,1.8,4.1,50,31,135,0.18,0.09,0.27,0.18,0.27,0.2,0.16,0.36,0.2,0.36,Matches
224,Nicolas Fonseca,uyURU,MF,León,25,1998,16,14,"1,198",13.3,0,0,0,0,0,0,5,1,0.4,0.4,0.3,0.7,9,55,7,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,Matches
225,Alexis Francisco Peña,mxMEX,DF,Necaxa,28,1996,20,18,"1,527",17,1,0,1,1,0,0,1,0,0.6,0.6,0,0.6,2,28,5,0.06,0,0.06,0.06,0.06,0.03,0,0.04,0.03,0.04,Matches
